ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
42122,282 MAIN ST,WINCHESTER,,10/4/1989,3
40217,455 MOUNTAIN AV,REVERE,LAMBERT ST,6/13/1990,3
336411,72 CHARLES DIERSCH ST,WEYMOUTH,BUTLER RD,7/16/1990,3
336417,91 HILL ST,WEYMOUTH,ASHMONT ST,7/16/1990,3
39061,25 RUCILLE AV,WEYMOUTH,RAYCROFT AV,7/17/1990,3
39131,35 GREAT REPUBLIC AV,WEYMOUTH,,7/18/1990,3
39095,157 PEARL ST,WEYMOUTH,,7/31/1990,3
39092,11 SAUNDERS ST,WEYMOUTH,,8/6/1990,3
43866,24 AGAWAM RD,ACTON,SENECA RD,9/12/1990,3
43865,DUGGAN RD,ACTON,TOWNSEND RD,10/2/1990,3
43797,42 CENTRAL ST,ACTON,,10/22/1990,3
42479,52 SEWALL ST,NEWTON,,10/22/1990,3
43799,36 GREAT RD,ACTON,,10/30/1990,3
43634,99 FLETCHER RD,BEDFORD,,12/6/1990,3
93170,BROOKSIDE PKWY,MEDFORD,NEWPORT AV,12/19/1990,3
93176,4 THORNDIKE ST,READING,PEARL ST,2/28/1991,3
93178,17 HARTWELL AV,LEXINGTON,,3/7/1991,3
93878,588 MARKET ST,ROCKLAND,LOU'S AUTO COMPANY ST,5/20/1991,3
41546,2 MAYFAIR ST,LYNN,,8/16/1991,3
41944,27 SQUANTO RD,WOBURN,,8/29/1991,3
42089,51 MYSTIC VALLEY PKWY,WINCHESTER,,9/10/1991,3
42441,14 GROVE ST,READING,,9/13/1991,3
93918,47 W MAIN TERR,WEST BROOKFIELD,,10/1/1991,3
43857,WILLOW ST,ACTON,HOMESTEAD ST,10/29/1991,3
42241,OLD MEADOW RD,SUDBURY,BENT RD,11/6/1991,3
93203,115 WOODSIDE RD,SUDBURY,,11/6/1991,3
41541,155 LYNNFIELD ST,LYNN,,12/15/1991,3
93219,52 ORCHARD ST,MARBLEHEAD,MANSION RD,1/3/1992,3
42619,102 BOYD ST,NEWTON,JEWETT ST,2/15/1992,3
38861,117 DUDLEY RIVER RD,SOUTHBRIDGE,,3/18/1992,3
39070,605 BROAD ST,WEYMOUTH,,4/21/1992,3
42311,656 BOSTON POST RD,SUDBURY,,5/14/1992,3
41243,GRANDVIEW AV,SAUGUS,PRATT ST,5/29/1992,3
41240,27 WESTLAND AV,SAUGUS,,6/2/1992,3
42432,20 COPELAND AV,READING,,6/17/1992,3
42428,72 WOBURN ST,READING,,6/18/1992,3
41311,131 BOSTON ST,SALEM,,6/25/1992,3
41820,165 FOREST HILL AV,LYNNFIELD,,7/1/1992,3
41822,674 MAIN ST,LYNNFIELD,,7/8/1992,3
41360,40 PERLEY AV,PEABODY,,7/15/1992,3
39206,83 WESTGATE RD,WELLESLEY,,7/23/1992,3
39974,114 THORNTON ST,ROXBURY,,7/24/1992,3
40008,83 BLUE HILL AV,ROXBURY,,7/30/1992,3
39207,5 DEAN RD,WELLESLEY,,8/3/1992,3
39314,PAYNE ST,QUINCY,FRANKLIN ST,10/23/1992,3
39306,53 SUOMI RD,QUINCY,NELSON ST,10/27/1992,3
41527,198 FAYS AV,LYNN,LARCHMONT ST,12/20/1992,3
41147,48 STANLEY RD,SWAMPSCOTT,SUMNER ST,12/22/1992,3
41990,363 LEXINGTON ST,WOBURN,RYDER RD,12/30/1992,3
93297,57 ORCHARD ST,MARBLEHEAD,BEACH ST,2/3/1993,3
41153,974 HUMPHREY ST,SWAMPSCOTT,FRANCIS RD,2/6/1993,3
93300,15 ERNEST ST,SAUGUS,,2/11/1993,3
40917,E BERKELEY ST,BOSTON,TREMONT ST,2/15/1993,3
41458,30 THOMPSON RD,MARBLEHEAD,,3/2/1993,3
93305,10 LAUREL ST,SAUGUS,,3/2/1993,3
42649,CLAREMONT ST,NEWTON,LOMBARD ST,3/3/1993,3
39588,73 BROOK HILL RD,MILTON,,3/31/1993,3
40322,143 E COTTAGE ST,DORCHESTER,,5/16/1993,3
42522,3 COLUMBUS ST,NEWTON,,5/21/1993,3
39100,467 MAIN ST,WEYMOUTH,,6/8/1993,3
39713,5 MANN ST,BRAINTREE,BRAMBLEWOOD LN,6/16/1993,3
94043,19-21 FARWELL ST,WALTHAM,,8/2/1993,3
93331,FULTON ST,MALDEN,BROADWAY ,8/11/1993,3
43427,533 LEXINGTON RD,CONCORD,,8/13/1993,3
94062,1576 MAIN ST,LEICESTER,,8/13/1993,3
41637,79 CARTER RD,LYNN,,8/13/1993,3
41847,14 EASTERN POINT RD,GLOUCESTER,,9/28/1993,3
41673,517 ESSEX ST,LYNN,,10/4/1993,3
94605,490 WORCESTER TPKE,WELLESLEY,,11/29/1993,3
42157,384 GLEN RD,WESTON,,12/9/1993,3
39961,51 HAWTHORNE ST,ROXBURY,HIGHLAND ST,12/17/1993,3
41466,11 GALLISON AV,MARBLEHEAD,,12/31/1993,3
41461,32 PHILLIPS ST,MARBLEHEAD,ORCHARD ST,1/2/1994,3
93524,194 AYER RD,LITTLETON,,4/22/1994,3
39952,25 WHITTIER ST,ROXBURY,,4/22/1994,3
94180,5-6 MAPLE ST,LEICESTER,,5/2/1994,3
39338,9 AVALON AV,QUINCY,,5/2/1994,3
39344,139 ELM ST,QUINCY,,5/9/1994,3
39385,50 HUGHES ST,QUINCY,,5/12/1994,3
39383,436 SEA ST,QUINCY,,5/17/1994,3
39851,67 LINDEN RD,WEST ROXBURY,,5/17/1994,3
39368,153 KENDRICK AV,QUINCY,,5/26/1994,3
94174,323 MAIN ST,NORTH BROOKFIELD,,5/27/1994,3
39366,241 BEALE ST,QUINCY,,5/29/1994,3
39423,690 WILLARD ST,QUINCY,,6/15/1994,3
39359,64 PIERMONT ST,QUINCY,,6/21/1994,3
39292,QUINCY SHORE DR,QUINCY,FENNO ST,6/23/1994,3
39576,RUSSELL ST,MILTON,RANDOLPH AV,6/25/1994,3
38863,70 CENTRAL ST,SOUTHBRIDGE,TELEPHONE POLE 7 ST,7/17/1994,3
93412,40 COMMONWEALTH RD,WAYLAND,E PLAIN ST,7/25/1994,3
39278,68 ABERDEEN RD,QUINCY,,8/8/1994,3
41650,7 FALLS ST,LYNN,,8/11/1994,3
41651,37 ATKINS AV,LYNN,KINGSTON ST,8/11/1994,3
41480,24 LEICESTER RD,MARBLEHEAD,,9/9/1994,3
42174,276 DALE ST,WALTHAM,,9/16/1994,3
41036,COMMONWEALTH AV,BOSTON,BERKELEY ST,10/11/1994,3
41402,103 CENTRAL ST,PEABODY,,10/12/1994,3
38877,24 VASSAR ST,LEOMINSTER,MERRIAM ST,10/21/1994,3
41642,284 CHATHAM ST,LYNN,,10/24/1994,3
93459,15 WEST ST,LEOMINSTER,,11/21/1994,3
43133,921 MAIN ST,MALDEN,,12/19/1994,3
39970,14 WARREN PL,ROXBURY,,12/22/1994,3
43183,33 WINTER ST,LINCOLN,,1/9/1995,3
93483,15 KENNEDY PK,WOBURN,LOCUST ST,1/17/1995,3
42039,HANCOCK ST,WINCHESTER,HIGHLAND AV,1/23/1995,3
42686,RAVINE RD,MELROSE,WYOMING AV,1/26/1995,3
93507,LINDEN AV,SWAMPSCOTT,CROSSMAN AV,2/17/1995,3
39260,THORNTON ST,QUINCY,FENNO ST,3/6/1995,3
43829,62 HOGG MEMORIAL DR,WHITMAN,,3/29/1995,3
94351,384 BROAD ST,WEYMOUTH,,4/10/1995,3
41112,15 BEACH AV,SWAMPSCOTT,,4/12/1995,3
43187,19 TRAPELO RD,LINCOLN,,4/27/1995,3
41682,510 EASTERN AV,LYNN,,5/4/1995,3
39680,371 WALNUT ST,BROOKLINE,,5/9/1995,3
94376,94 UPLAND RD,BROOKLINE,,5/9/1995,3
94370,72 PINE HAVEN CIR,ROCKLAND,,5/9/1995,3
40405,40 LONSDALE ST,DORCHESTER,,5/16/1995,3
94385,109 MSGR PATRICK J LYDON WY,DORCHESTER,,5/16/1995,3
93598,11 DESOTA ST,SAUGUS,PALMETTO ST,5/16/1995,3
94390,BEECHWOOD ST,COHASSET,,5/17/1995,3
93609,OAK ST,SAUGUS,ADAMS ST,5/23/1995,3
43672,14 PAUL REVERE RD,BEDFORD,,5/25/1995,3
41732,185 LOWELL ST,LYNNFIELD,,5/25/1995,3
94414,30 COLELLA RD,NEWTON,,6/7/1995,3
39168,65 LIVERMORE RD,WELLESLEY,,6/14/1995,3
39584,126 REEDSDALE RD,MILTON,,6/26/1995,3
42222,1191 MAIN ST,WALTHAM,SHERIDAN ST,6/29/1995,3
43355,45 HIGHLAND AV,EVERETT,,7/6/1995,3
40498,EVANS ST,DORCHESTER,DYER ST,7/7/1995,3
42571,1418 COMMONWEALTH AV,NEWTON,DARTMOUTH ST,7/7/1995,3
42211,79 MARLBOROUGH RD,WALTHAM,,7/11/1995,3
40566,CALLENDER ST,DORCHESTER,DON ST,7/13/1995,3
40510,24 ALGONQUIN ST,DORCHESTER,,7/26/1995,3
43363,121 IRVING ST,EVERETT,,7/26/1995,3
39043,11 CASTLE RD,WEYMOUTH,,7/26/1995,3
94509,8 LANE PK,BRIGHTON,,7/31/1995,3
40636,1208 DORCHESTER AV,DORCHESTER,,8/10/1995,3
94539,BOSTON POST RD,WESTON,,8/15/1995,3
94564,973 BLUE HILL AV,DORCHESTER,,8/21/1995,3
40709,57 VIRGINIA ST,DORCHESTER,,8/22/1995,3
40719,559 DUDLEY ST,DORCHESTER,,8/24/1995,3
40720,591 DUDLEY ST,DORCHESTER,,8/24/1995,3
40725,714 DUDLEY ST,DORCHESTER,,8/24/1995,3
40726,16 JEROME ST,DORCHESTER,,8/24/1995,3
40661,61A DIX ST,DORCHESTER,,8/30/1995,3
40593,MAYFIELD ST,DORCHESTER,DORCHESTER AV,9/12/1995,3
40596,70 MAYFIELD ST,DORCHESTER,,9/12/1995,3
38909,84 UNION ST,LEOMINSTER,,9/12/1995,3
41058,CAMBRIDGE ST,BOSTON,LYNDE ST,9/29/1995,2
43161,SALEM ST,MALDEN,BELLVALE ST,10/10/1995,3
42258,333 LINCOLN ST,WALTHAM,BLOSSOM ST,11/6/1995,3
93793,26 OLD TAVERN RD,WAYLAND,BALD ROCK RD,11/7/1995,3
96528,377 RALPH TALBOT ST,WEYMOUTH,,12/20/1995,3
95558,137 MAIN ST,MALDEN,WIGGLESWORTH ST,1/14/1996,3
97020,10 PEQUOT RD,PEABODY,,3/4/1996,3
100193,9 CARTER ST,NEWTON,,3/15/1996,3
97390,143 MAIN ST,READING,,4/17/1996,3
100709,949 CENTRE ST,NEWTON,,4/26/1996,3
97810,6 SHACKFORD RD,READING,,4/30/1996,3
97814,362 SOUTH ST,READING,,5/1/1996,3
97866,41 PRESCOTT ST,READING,,5/7/1996,3
97868,171 PRESCOTT ST,READING,,5/7/1996,3
98148,109 BARTLETT ST,SOMERVILLE,,5/9/1996,2
98251,246 WOBURN ST,READING,,5/14/1996,3
98477,238 LYNNFIELD ST,LYNN,,5/15/1996,3
98741,38 ROBINSON AV,BRAINTREE,,5/16/1996,3
98783,62 WYMAN ST,JAMAICA PLAIN,,5/23/1996,3
100143,233 BROADWAY,SAUGUS,,5/23/1996,3
98781,20 KINGSBORO PK,JAMAICA PLAIN,,5/24/1996,3
98865,28 STONE AV,WINCHESTER,,5/28/1996,3
98893,31 WALDEN ST,JAMAICA PLAIN,,5/29/1996,3
99022,63 WALNUT ST,LEOMINSTER,,5/29/1996,3
99212,11 SHERWOOD RD,WINCHESTER,,6/5/1996,3
99866,19 CLEVELAND RD,MARBLEHEAD,,6/7/1996,3
101032,ATLANTIC AV,COHASSET,MEADOW LN,6/10/1996,3
100700,CHURCH ST,NEWTON,WAVERLY AV,6/10/1996,3
99449,CUTTING ST,WINCHESTER,MYSTIC AV,6/10/1996,3
99842,ROSE AV,MARBLEHEAD,WARE LN,6/11/1996,3
99450,29 EAST ST,WINCHESTER,,6/12/1996,3
99520,55 GLEN RD,JAMAICA PLAIN,,6/14/1996,3
99746,1705 COMMONWEALTH AV,BRIGHTON,,6/17/1996,3
99725,CAMBRIDGE ST,WINCHESTER,CALUMET RD,6/17/1996,3
100534,81 KEYSTONE DR,LEOMINSTER,,6/20/1996,3
100109,1786 TRAPELO RD,WALTHAM,,6/21/1996,3
100038,94 CHURCH ST,WINCHESTER,,6/21/1996,3
100650,114 FLETCHER RD,BELMONT,,6/27/1996,3
228961,BELL ROCK ST,MALDEN,MADISON ST,6/28/1996,3
100786,25 SOUTH ST,JAMAICA PLAIN,,7/1/1996,3
100795,105 WALK HILL ST,JAMAICA PLAIN,,7/2/1996,3
100579,MAIN ST,WINCHESTER,CHESTNUT ST,7/3/1996,3
100862,SECOND ST,EVERETT,CABOT ST,7/9/1996,3
101135,304 MARSH ST,BELMONT,,7/10/1996,3
101282,BROADWAY,SAUGUS,BOW ST,7/17/1996,3
101709,MALTA ST,HULL,SAMOSET AV,7/18/1996,3
101768,210 CONCORD RD,SUDBURY,,7/18/1996,3
102034,40 WALNUT ST,LYNNFIELD,,7/22/1996,3
101817,91 NEWPORT RD,HULL,,7/23/1996,3
101641,60 SUFFOLK ST,CHELSEA,,7/25/1996,3
101854,59 ABINGTON ST,HINGHAM,,7/30/1996,3
103175,80 BEECH ST,ROCKLAND,,8/7/1996,3
103179,214 BEECH ST,ROCKLAND,,8/7/1996,3
103181,41 PIERCE RD,ROCKLAND,,8/7/1996,3
103183,320 LEVIN RD,ROCKLAND,,8/7/1996,3
102872,169 COMMERCIAL ST,BRAINTREE,,8/9/1996,3
105445,118 ALBION ST,ROCKLAND,,8/9/1996,3
105458,102 PLAIN ST,BRAINTREE,,8/14/1996,3
103165,344 CENTRE AV,ROCKLAND,,8/14/1996,3
103515,65 WEBSTER ST,ARLINGTON,,8/26/1996,3
105662,1660 WASHINGTON ST,BRAINTREE,,8/26/1996,3
102977,19 ABBOTT ST,LYNN,,8/26/1996,3
103050,41 CALLENDER ST,DORCHESTER,LAURIAT ST,8/27/1996,3
108652,37 VINE ST,LYNN,WARREN ST,8/29/1996,3
103289,28 CONGRESS ST,STONEHAM,,8/29/1996,3
105410,76 PHILLIPS ST,WEYMOUTH,,9/4/1996,3
103735,265 PARK ST,DORCHESTER,,9/5/1996,3
104282,599 WALNUT ST,LYNN,,9/5/1996,3
104284,666 WALNUT ST,LYNN,,9/5/1996,3
103645,106 CUMMINGS PK,WOBURN,,9/5/1996,3
103964,276 CLYDE ST,BROOKLINE,,9/6/1996,3
103965,139 NEWTON ST,BROOKLINE,,9/6/1996,3
103979,6 CUSHING ST,HULL,,9/6/1996,3
105390,327 COMMERCIAL ST,WEYMOUTH,,9/6/1996,3
103977,830 NANTASKET AV,HULL,,9/9/1996,3
104328,417 LYNNWAY ST,LYNN,SHEPARD ST,9/9/1996,2
103933,329 MONTVALE AV,WOBURN,,9/9/1996,3
103972,88 SANING RD,WEYMOUTH,,9/10/1996,3
104287,5 MARGIN ST,LYNN,,9/11/1996,3
104026,58 SEARS AV,MELROSE,,9/12/1996,3
104136,8 REV RICHARD A BURKE ST,SOUTH BOSTON,,9/12/1996,3
104742,133 LYNNFIELD ST,LYNN,,9/16/1996,3
105538,21 PUTNAM ST,WEYMOUTH,,9/20/1996,3
104782,21 WINDING WY,ROCKLAND,,9/24/1996,3
104453,1744 COLUMBIA RD,SOUTH BOSTON,,9/24/1996,3
108133,180 NORTH ST,WEYMOUTH,,9/25/1996,3
105764,200 LYNNFIELD ST,LYNN,SUPERIOR ROAST BEEF ,9/26/1996,3
104865,17 BRAE RD,WEYMOUTH,,9/26/1996,3
104853,ADAMS ST,MILTON,CENTRE ST,10/1/1996,3
105304,110 THORNTON ST,ROXBURY,,10/1/1996,3
106251,400 CRESCENT ST,WALTHAM,,10/1/1996,3
105595,ROCKWELL AV,MILTON,WASHINGTON ST,10/4/1996,3
108257,40 ARTWILL ST,MILTON,,10/7/1996,3
106228,735 MAIN ST,WALTHAM,,10/7/1996,3
106991,5 BARRETT RD,PEABODY,,10/8/1996,3
105839,215 MAIN ST,WALTHAM,,10/8/1996,3
106167,MAIN ST,WALTHAM,HARDING ST,10/8/1996,3
107164,120 GRANT ST,WEYMOUTH,,10/10/1996,3
108252,45 FROTHINGHAM ST,MILTON,,10/11/1996,3
106008,897 CHESTNUT ST,NEWTON,,10/11/1996,3
108064,99 LORRAINE ST,WEYMOUTH,,10/16/1996,3
106149,149 PARK AV,ARLINGTON,,10/17/1996,3
106036,47 CEDAR RD,MEDFORD,HOWARD RD,10/17/1996,3
108700,203 SCHOOL ST,MILTON,,10/17/1996,3
105998,119 DALE ST,WALTHAM,,10/17/1996,3
106004,DALE ST,WALTHAM,TOTTEN CIR,10/17/1996,3
108123,37 WESTMINSTER RD,WEYMOUTH,,10/17/1996,3
108719,27 BRIARFIELD RD,MILTON,,10/25/1996,3
106653,COLBY RD,PEABODY,PRINCETON ST,10/30/1996,3
118904,8 ELLIS ST,DUDLEY,6TH AV,11/1/1996,3
108694,105 CENTRE ST,MILTON,,11/6/1996,3
108695,27 CENTRE ST,MILTON,CENTRE LN,11/6/1996,3
108096,41 HOLLIS ST,WEYMOUTH,,11/6/1996,3
108266,75 BLUE HILLS PKWY,MILTON,,11/7/1996,3
108267,111 BLUE HILLS PKWY,MILTON,,11/7/1996,3
120044,BLUE HILLS PKWY,MILTON,BROOK RD,11/7/1996,3
106911,47 W MAIN ST,DUDLEY,,11/12/1996,3
108233,631 BLUE HILLS PKWY,MILTON,,11/12/1996,3
108028,1141 PLEASANT ST,WEYMOUTH,,11/14/1996,3
108037,1203 MAIN ST,WEYMOUTH,WOODCREST CT,11/19/1996,3
108291,117 DIMMOCK ST,QUINCY,,12/19/1996,3
107993,101 ELLIOTT ST,DANVERS,,12/20/1996,3
108749,WINTHROP PK,QUINCY,SOUTH ST,1/2/1997,3
108580,444 BROADWAY,SAUGUS,,1/6/1997,3
109184,44 LIND ST,QUINCY,,1/9/1997,3
108898,9 ATLANTIC AV,SAUGUS,,1/14/1997,3
108953,8 HARWICH ST,SAUGUS,LANCONIA AV,1/15/1997,3
109276,ORNE ST,SALEM,LEE ST,1/31/1997,3
109443,63 FENNO ST,QUINCY,,2/4/1997,3
109444,71 FENNO ST,QUINCY,,2/4/1997,3
109711,21 RIVER ST,QUINCY,,2/18/1997,3
110149,22 HOSMER ST,ACTON,LONGFELLOW PK,3/10/1997,3
110519,814 WORCESTER TPKE,WELLESLEY,,3/27/1997,3
110623,STERLING ST,CLINTON,BROOK ST,4/7/1997,3
111132,QUINCY SHORE DR,QUINCY,,4/11/1997,3
110783,WINTHROP AV,REVERE,DNE ,4/15/1997,3
110929,355 ARLINGTON ST,ACTON,,4/16/1997,3
112023,WORCESTER TPKE,WELLESLEY,OAK ST,4/16/1997,3
111489,52 BROOK RD,QUINCY,,4/22/1997,3
111494,274 COMMON ST,QUINCY,,4/23/1997,3
111015,113 THORNTON ST,REVERE,,4/23/1997,3
111112,5 DOVER ST,MEDFORD,SUFFOLK ST,4/26/1997,3
111566,223 CENTRE ST,DORCHESTER,,4/28/1997,3
112038,STRAWBERRY LN,WHITMAN,CRANBERRY RD,5/6/1997,3
112039,154 CRANBERRY RD,WHITMAN,,5/6/1997,3
111995,50 VINCENT ST,WHITMAN,,5/7/1997,3
111997,REGAL ST,WHITMAN,APOLLO RD,5/7/1997,3
118930,34 OLD CONNECTICUT PATH,WAYLAND,,5/8/1997,3
111933,BERRY ST,QUINCY,QUINCY AV,5/12/1997,3
112010,14 ROBERT AV,WHITMAN,,5/12/1997,3
112011,ROBERT ST,WHITMAN,WASHINGTON ST,5/12/1997,3
111919,162 WASHINGTON TER,WHITMAN,,5/13/1997,3
111920,WASHINGTON ST,WHITMAN,WASHINGTON TER,5/13/1997,3
112868,31 DARTMOUTH ST,QUINCY,,5/15/1997,3
112773,294 W SQUANTUM ST,QUINCY,,5/22/1997,3
112389,HIGH ST,WHITMAN,OLD HIGH ST,5/22/1997,3
112260,837 REVERE BEACH PKWY,REVERE,,5/23/1997,3
112373,43 VALLEY RD,MILTON,,5/25/1997,3
113531,WASHINGTON ST,WHITMAN,BROAD ST,5/29/1997,3
113578,277 HOMELAND DR,WHITMAN,,6/2/1997,3
113586,28 HOGG MEMORIAL DR,WHITMAN,,6/2/1997,3
112800,121 GREENFIELD RD,DORCHESTER,RADCLIFFE RD,6/5/1997,3
113617,N MAIN ST,COHASSET,ROBERT E. JASON RD,6/6/1997,3
112993,PULASKI ST,PEABODY,BUXTON LN,6/9/1997,3
113606,54 PINEHAVEN DR,WHITMAN,,6/9/1997,3
113613,44 BLACK ROCK RD,COHASSET,,6/11/1997,3
113000,LOWELL ST,PEABODY,NEWBURY ST,6/11/1997,3
113623,HIGHLAND AV,COHASSET,COMMON ST,6/13/1997,3
113636,739 JERUSALEM RD,COHASSET,,6/19/1997,3
113637,JERUSALEM RD,COHASSET,,6/19/1997,3
114057,998 MAIN ST,LYNNFIELD,,6/24/1997,3
114059,905 MAIN ST,LYNNFIELD,,6/24/1997,3
113919,76 FARRELL RD,LYNN,CURRAN RD,6/25/1997,3
116230,87 E MAIN ST,WEST BROOKFIELD,,6/25/1997,3
113442,331 FREEPORT ST,DORCHESTER,,6/30/1997,3
113688,120 DOANE ST,COHASSET,,7/1/1997,3
113720,498 BEECHWOOD ST,COHASSET,,7/1/1997,3
113507,185 HARVARD ST,DORCHESTER,,7/1/1997,3
113511,GRANT PL,DORCHESTER,WASHINGTON ST,7/1/1997,3
113524,6 CLEVELAND ST,ROXBURY,,7/1/1997,3
113607,401 SCHOOL ST,WHITMAN,,7/1/1997,3
113684,EGREMONT RD,BRIGHTON,CUMMINGS RD,7/2/1997,3
114766,26 BAY STATE RD,WESTON,,7/7/1997,3
114144,14 ALBERMARLE AV,LEXINGTON,,7/8/1997,3
118579,419 NORTH AV,WESTON,,7/9/1997,3
114195,67 OTIS ST,MEDFORD,,7/10/1997,3
114272,380 ATLANTIC AV,COHASSET,,7/12/1997,3
114275,431 S MAIN ST,COHASSET,,7/12/1997,3
114279,357 S MAIN ST,COHASSET,,7/12/1997,3
114309,16 LOCUST RD,COHASSET,,7/12/1997,3
114310,26 LOCUST RD,COHASSET,,7/12/1997,3
114312,JUSTICE CUSHING HWY,COHASSET,,7/12/1997,3
114303,1441 QUINCY SHORE DR,QUINCY,,7/12/1997,3
114328,529 NEWPORT AV,QUINCY,,7/12/1997,3
114329,527 NEWPORT AV,QUINCY,,7/12/1997,3
114330,249 TEMPLE ST,WHITMAN,,7/12/1997,3
116127,92 DRESSER ST,SOUTHBRIDGE,,7/14/1997,3
114944,714 MAIN ST,LYNNFIELD,,7/28/1997,3
115018,103 BELMONT ST,WEYMOUTH,,7/28/1997,3
115343,12 SALISBURY ST,WINCHESTER,,8/5/1997,3
121460,33 WYNOT RD,BRAINTREE,,8/10/1997,3
115568,87 SOHIER ST,COHASSET,,8/13/1997,3
115572,915 SOUTHERN AR,QUINCY,,8/13/1997,3
115573,929 SOUTHERN AR,QUINCY,,8/13/1997,3
115665,MAIN ST,READING,SALEM ST,8/13/1997,3
115669,50 ORANGE ST,READING,SPRING ST,8/13/1997,3
115549,CHARD ST,WEYMOUTH,MAPLE ST,8/13/1997,3
115599,707 MAIN ST,WEYMOUTH,,8/13/1997,3
121467,629 MAIN ST,HINGHAM,,8/15/1997,3
121477,774 MAIN ST,HINGHAM,,8/15/1997,3
121563,272 BRIDGE ST,WEYMOUTH,PRINCETON AV,8/25/1997,3
117627,2-6 COMMONWEALTH AV,BOSTON,,8/26/1997,3
116240,199 GOODMANS HILL RD,SUDBURY,,9/2/1997,3
116385,14 LIBERTY ST,BEVERLY,,9/3/1997,3
116480,41 HERBERT RD,BRAINTREE,,9/5/1997,3
117636,COMMERCIAL ST,BOSTON,CLARK ST,9/8/1997,3
117637,845 ALBANY ST,BOSTON,,9/8/1997,3
120011,409 ADAMS ST,MILTON,,9/8/1997,3
116665,MINEBROOK RD,LINCOLN,,9/9/1997,3
117642,E COTTAGE ST,DORCHESTER,ROBEY ST,9/22/1997,3
117994,7 MC KINLEY RD,NORWOOD,,9/24/1997,3
117962,90 ACCESS RD,NORWOOD,,9/26/1997,3
118024,164 AZALEA DR,NORWOOD,,9/26/1997,3
116974,MANNING AV,MIDDLETON,,9/30/1997,3
116978,35 LAKE ST,MIDDLETON,,9/30/1997,3
119608,20 FAUNCE RD,DORCHESTER,,12/9/1997,3
118831,12 BOYDEN AV,BEVERLY,,12/17/1997,3
118733,54-58 FERDINAND ST,STONEHAM,,12/17/1997,3
118738,2 STONE AV,STONEHAM,,12/17/1997,3
119174,BOSTON POST RD,WESTON,COLPITTS RD,12/19/1997,3
119383,14 OAKCREST ST,SAUGUS,FAIRMOUNT AV,12/29/1997,3
119348,117 ELM ST,STONEHAM,DUNCKLEE AV,12/31/1997,3
119637,47-49 BRADBURY AV,MEDFORD,,1/9/1998,3
119684,620 FULTON ST,MEDFORD,GASTON ST,1/13/1998,3
119821,91 VINE ST,SAUGUS,,1/14/1998,3
119902,22 WAKEFIELD AV,SAUGUS,,1/20/1998,3
120037,62 PLYMOUTH AV,MILTON,,1/23/1998,3
120119,523 HUMPHREY ST,SWAMPSCOTT,,1/26/1998,3
120366,HUNTINGTON AV,BOSTON,FORSYTH WY,2/1/1998,3
120295,116 PERKINS ST,STONEHAM,,2/2/1998,3
120370,35 MARIANNE RD,WALTHAM,,2/3/1998,3
120546,760 BOYLSTON ST,NEWTON,,2/9/1998,3
120625,10 GLEN CROSS RD,WELLESLEY,,2/10/1998,3
120626,9 PINE RIDGE RD,WELLESLEY,,2/10/1998,3
120593,6 FISKE RD,SAUGUS,,2/11/1998,3
120741,N GROVE ST,BOSTON,PARKMAN ST,2/14/1998,3
120794,86 WHITNEY RD,MEDFORD,,2/19/1998,3
120814,MCGRATH HWY,SOMERVILLE,OTIS ST,2/20/1998,3
121058,233 NORTHAMPTON ST,BOSTON,,2/27/1998,3
121712,822 MAIN ST,HINGHAM,,3/16/1998,3
121705,78 SUMMER ST,WEYMOUTH,KINGMAN ST,3/16/1998,3
121706,SUMMER ST,WEYMOUTH,SOUTHEAST EXWY,3/16/1998,3
121702,14 SAFFORD ST,QUINCY,,3/17/1998,3
121287,15 HOWARD AV,LYNNFIELD,,3/18/1998,3
121397,WARREN ST,BROOKLINE,BOYLSTON ST,3/27/1998,3
121534,ROVER ST,EVERETT,ROBIN ST,3/30/1998,3
121659,NORMAN ST,CLINTON,SCHOOL ST,4/1/1998,3
121591,27 PLEASANT VIEW AV,BRAINTREE,,4/2/1998,3
121653,TAFT AV,LEXINGTON,BOWKER ST,4/2/1998,3
122259,4 GROVELAND RD,MELROSE,,4/2/1998,3
121844,JERUSALEM RD,COHASSET,,4/3/1998,3
122256,44 FRANCIS ST,MELROSE,,4/3/1998,3
121845,95 S MAIN ST,COHASSET,,4/7/1998,3
121801,24 HEREFORD RD,MARBLEHEAD,,4/8/1998,3
121802,1 WARE LN,MARBLEHEAD,,4/8/1998,3
122199,118 EMERSON ST,MELROSE,,4/8/1998,3
121969,CRAFTS ST,NEWTON,FESSENDEN RD,4/8/1998,3
122154,12 MORRIS ST,EVERETT,,4/13/1998,3
122960,237 BEECH ST,WEST ROXBURY,,4/13/1998,3
122126,217 FERRY ST,EVERETT,,4/14/1998,3
122127,224 FERRY ST,EVERETT,,4/14/1998,3
122483,245 ELM ST,BRAINTREE,,4/15/1998,3
122125,215 FERRY ST,EVERETT,,4/15/1998,3
122352,19 ASHCROFT RD,MELROSE,,4/16/1998,3
122353,290 FIRST ST,MELROSE,,4/16/1998,3
122927,158 DORCHESTER ST,SOUTH BOSTON,GATES ST,4/21/1998,3
122342,26 RICHWOOD ST,WEST ROXBURY,,4/21/1998,3
122503,80 LOGAN DR,BRAINTREE,,4/23/1998,3
