ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE RECORDED,GRADE
8eac47d0c78f145f16ba6b183b825acc,96 AUDUBON RD WAKEFIELD MA,96 AUDUBON RD,WAKEFIELD,,4/18/03,3
73dc1cd194c2377aaaeda76b1d6ea622,96 BOUTELLE ST LEOMINSTER MA,96 BOUTELLE ST,LEOMINSTER,,6/10/14,3
8851118e8b0ef745531be9110b6b67fc,96 BRISTOL RD MEDFORD MA,96 BRISTOL RD,MEDFORD,,6/26/15,3
edd3e063d2f30783ad2feffeacbe5ffb,96 CAPEN ST DORCHESTER MA,96 CAPEN ST,DORCHESTER,,6/2/04,3
e2edebb7817b9ae64e7c46b7866a8cd5,96 CONANT RD WESTON MA,96 CONANT RD,WESTON,,7/30/15,3
6ad5cb1151b1d1db2db52d8070495710,96 CONCORD RD LINCOLN MA,96 CONCORD RD,LINCOLN,,7/20/16,Not Discovered Yet
71054ca2dd097fb7cd3bf7bd33d34552,96 CROSS ST QUINCY MA,96 CROSS ST,QUINCY,,8/19/16,Not Discovered Yet
22c06f469314ef4a50ca13f28334b1f5,96 KERNWOOD AVE BEVERLY MA,96 KERNWOOD AVE,BEVERLY,,5/16/16,Not Discovered Yet
e5911862dfe02ce6d3a8acb4211b5335,96 LYNN FELLS PKY MELROSE MA,96 LYNN FELLS PKY,MELROSE,,1/28/12,3
bd39475c1cf93ef9d263136ba7765ca4,96 MINOT ST DORCHESTER MA,96 MINOT ST,DORCHESTER,,7/14/10,3
9cd9b3960b4dd35dd0bf52fa7c68724d,96 OAKLAND AVE ARLINGTON MA,96 OAKLAND AVE,ARLINGTON,,9/14/10,3
355cf944bf605bd5ac87de773e243538,96 OLD SUDBURY RD WAYLAND MA,96 OLD SUDBURY RD,WAYLAND,,10/24/08,3
7d0dd57d8f84d976bb62b7c11dfb5986,96 OLNEY ST DORCHESTER MA,96 OLNEY ST,DORCHESTER,,6/23/04,3
8bf16cd2120783ae8d5e5f59fade2940,96 OLNEY ST DORCHESTER MA,96 OLNEY ST,DORCHESTER,,6/7/10,3
f0b49c258aa9e74089a3e9d9334a2b1a,96 OLNEY ST DORCHESTER MA,96 OLNEY ST,DORCHESTER,,4/19/16,Not Discovered Yet
f321167144350d4baba2c354ec8fc129,96 S ELM ST HAVERHILL MA,96 S ELM ST,HAVERHILL,,6/26/14,3
