ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE REPAIRED,GRADE
42b3191d4366b4e652ac5fcf341203ac,TOWER AND HASTINGS AVE WORCESTER MA, TOWER,WORCESTER,@  HASTINGS AVE,12/15/2016,2
c528b2b3a8fe220d904f03c72316e8b1,WILLIAMS AND HAWTHORNE GRAFTON MA, WILLIAMS,GRAFTON,@ HAWTHORNE,2/12/2016,2
4fb51d1abe1d18c8c019c2c931f79686,COOK AND HILDRETH MARLBORO MA, COOK,MARLBORO,@  HILDRETH,12/3/2016,2
f83538c33a5db7ba83df32384e1387da,MASSACHUSETTS AND LYNDALE DEDHAM MA, MASSACHUSETTS,DEDHAM,@  LYNDALE,12/19/2016,2
dac847a5f682b6d7f08cd2d3aacf287f,GRAFTON AND MASSASOIT  RD WORCESTER MA, GRAFTON,WORCESTER,@  MASSASOIT  RD,12/19/2016,2
6695a97dac18c9876184aef147a1f8c2,PARK AND MAY ST WORCESTER MA, PARK,WORCESTER,@ MAY ST,12/3/2016,2
1626ec7aaca556837800adee990f0084,NEWTON SOUTHBOROUGH MA, NEWTON,SOUTHBOROUGH,,8/19/2016,2
79274e4727795a57a0bf369536bbdce6,WALCOTT AND BUTLER AVE MAYNARD MA, WALCOTT,MAYNARD,@ BUTLER AVE,11/28/2016,2
9100d7601972e1febf934e6ea7ab567f,CEDAR STREET AND CEDAR ST SOMERVILLE MA, CEDAR STREET,SOMERVILLE,@ CEDAR ST,10/3/2016,1
3f28606d17ca49fa3c375af307294ffd,DAVID AND COUNTY ST NEW BEDFORD MA, DAVID,NEW BEDFORD,@ COUNTY ST,1/14/2016,2
19c4c70e5e43ff28e8b45aa740e70afa,NEWTON AND CROSS ST SOUTHBOROUGH MA, NEWTON,SOUTHBOROUGH,@ CROSS ST,7/18/2016,2
246bc7ede1235bd1c0d9eb312f18127b,NEWTON AND E. MAIN ST SOUTHBOROUGH MA, NEWTON,SOUTHBOROUGH,@ E. MAIN ST,7/18/2016,2
246bc7ede1235bd1c0d9eb312f18127b,NEWTON AND E. MAIN ST SOUTHBOROUGH MA, NEWTON,SOUTHBOROUGH,@ E. MAIN ST,7/18/2016,2
cf612150217c4b6267c7b054889eb7c3,TAINTER AND GARDNER ST WORCESTER MA, TAINTER,WORCESTER,@ GARDNER ST,1/6/2016,1
34356ff3a73719957731e33303ec79f4,WEST BOYLSTON AND GIFFORD DR WORCESTER MA, WEST BOYLSTON,WORCESTER,@ GIFFORD DR,6/22/2016,1
351a8d2cb3c18c531d8794220caac292,LAMARTINE AND GROSVENOR ST WORCESTER MA, LAMARTINE,WORCESTER,@ GROSVENOR ST,12/7/2016,1
b26143c0ba4aa6f37651623bf8a29e3c,BABBITT AND HAMLET ST FAIRHAVEN MA, BABBITT,FAIRHAVEN,@ HAMLET ST,4/14/2016,2
60a6ac3fa57c0b8425c07fb70420bde8,48-50 PLYMOUTH AND HAMLIN ST CAMBRIDGE MA,48-50 PLYMOUTH,CAMBRIDGE,@ HAMLIN ST,11/26/2016,2
cebd280fc91f961b21a56df28d5dc421,HOLLIS AND HIGHLAND ST HOLLISTON MA, HOLLIS,HOLLISTON,@ HIGHLAND ST,12/20/2016,2
d625c2fa759b307974e1253feff0ecbf,LINCOLN AND LINCOLN PLAZA WORCESTER MA, LINCOLN,WORCESTER,@ LINCOLN PLAZA,12/17/2016,1
eda1bb6a185d7c7e98748849bcef7b5d,HARDING AND MAIN ST FAIRHAVEN MA, HARDING,FAIRHAVEN,@ MAIN ST,8/24/2016,2
7eb5f9d18f32f7dab5306bd4e431c788,SHOPS NORTHBORO MA, SHOPS,NORTHBORO,,10/26/2016,2
b53386da03636d059208fe6ca2997f31,COMMONWEALTH NEW BEDFORD MA, COMMONWEALTH,NEW BEDFORD,,4/14/2016,2
793cbf33556a9fe90d8df3e298904f3d,OAKLAND SHREWSBURY MA, OAKLAND,SHREWSBURY,,11/28/2016,2
549375c1777315a2d71341f4ffedfc57,DAMON AND READVILLE ST HYDE PARK MA, DAMON,HYDE PARK,@ READVILLE ST,7/13/2016,2
f25dec7c269e93a28dfdd449028acfba,FRYE AND ROOSEVELT ST MARLBORO MA, FRYE,MARLBORO,@ ROOSEVELT ST,3/17/2016,2
06e8aa1219d894318956b24ce8c1dd23,MUZZY AND SADLER AVE SHREWSBURY MA, MUZZY,SHREWSBURY,@ SADLER AVE,10/20/2016,1
b4e52e08385e5719d6aa1da07b5e5039,22 CHERRY AND SARTWELL AVE SOMERVILLE MA,22 CHERRY,SOMERVILLE,@ SARTWELL AVE,8/25/2016,3
e6459c8933f0e372e911e6b5062efe1e,LAURIER AND TILBURY ST WORCESTER MA, LAURIER,WORCESTER,@ TILBURY ST,12/8/2016,1
a34d39d702a682cbaa89d7e29298962a,MOUNT AUBURN AND UNIVERSITY RD CAMBRIDGE MA, MOUNT AUBURN,CAMBRIDGE,@ UNIVERSITY RD,10/21/2016,1
5f357aab22e6ce979a13547dc805d195,PROVIDENCE AND UPSALA ST WORCESTER MA, PROVIDENCE,WORCESTER,@ UPSALA ST,11/22/2016,2
a2f83ea60fbb6aa2b92498dad679fce1,BONNEY AND WASHINGTON ST NEW BEDFORD MA, BONNEY,NEW BEDFORD,@ WASHINGTON ST,9/15/2016,2
2b059619c75b8b1736f16d03e267054e,BROOK AND WESTERN AVE SHERBORN MA, BROOK,SHERBORN,@ WESTERN AVE,6/14/2016,2
b1f819f8f69e43750f09fca4511b3522,WOOD AND WESTMINISTER ST HYDE PARK MA, WOOD,HYDE PARK,@ WESTMINISTER ST,11/4/2016,2
b550adbdfeadfc977b9f37475467fff0,MAIN AND WINDSOR ST CAMBRIDGE MA, MAIN,CAMBRIDGE,@ WINDSOR ST,2/10/2016,1
9ee6f2f201736ddb23d2ff3c3e0193be,1 MIDDLE ACUSHNET MA,1 MIDDLE,ACUSHNET,,4/11/2016,2
1c14a6ab450cee848adcc876aaaf7ad4,1 SAM ACUSHNET MA,1 SAM,ACUSHNET,,4/22/2016,1
ad79fddd2e9388e02be20ed6dac484a0,104 MAIN ACUSHNET MA,104 MAIN,ACUSHNET,,7/5/2016,1
c60278a96d308e5d21480c88e39e1d96,104 MAIN ACUSHNET MA,104 MAIN,ACUSHNET,,7/5/2016,2
66cdd9bd58e0a495fc114f0d5f9a641b,106 PECKHAM ACUSHNET MA,106 PECKHAM,ACUSHNET,,12/27/2016,1
a68e265558034743615a347d134d0dcb,138 PECKHAM ACUSHNET MA,138 PECKHAM,ACUSHNET,,1/23/2016,1
991393c4ffb7d9ad24d591f0ee9b5b76,28 COULOMBE ACUSHNET MA,28 COULOMBE,ACUSHNET,,10/13/2016,1
89f2ae35212a46971068a7ac7dcadb5e,54 BERNARD ACUSHNET MA,54 BERNARD,ACUSHNET,,3/15/2016,1
e1d01ad3de88a0048c77b55cb5423466,7 WESTLAND ACUSHNET MA,7 WESTLAND,ACUSHNET,,9/15/2016,3
2f1f74b40fc943a11ea1bb13291fc8a7,93 PECKHAM ACUSHNET MA,93 PECKHAM,ACUSHNET,,12/27/2016,1
e006b7df1b42e14f107d5ba15c0c39e5,101 PRESIDENTS ASHLAND MA,101 PRESIDENTS,ASHLAND,,3/11/2016,1
90fd153305281714cf398f8704fabbd5,109 HOWE ASHLAND MA,109 HOWE,ASHLAND,,5/6/2016,2
d8234a231cdadc3df41c721357d600bb,11 BAY COLONY ASHLAND MA,11 BAY COLONY,ASHLAND,,10/28/2016,1
c87063c8d483d0b32b131321c9caed8d,112 WEST UNION ASHLAND MA,112 WEST UNION,ASHLAND,,12/19/2016,1
03237ab4ab8ed1a355eacab4dc54fb61,112-114 WAVERLY ASHLAND MA,112-114 WAVERLY,ASHLAND,,4/8/2016,2
b5b2c6cc6efdf5d005f3d5006f14697f,12 CHRISTY ASHLAND MA,12 CHRISTY,ASHLAND,,11/2/2016,1
a4eb6ecfc68ac000e45786457d310ad4,12 KINGS ASHLAND MA,12 KINGS,ASHLAND,,10/12/2016,1
50e3118352c01cff043bf03fec025d51,135 WAVERLY ASHLAND MA,135 WAVERLY,ASHLAND,,4/11/2016,2
cb44df88a84eddea4db637044947340e,16 DONNA LEE ASHLAND MA,16 DONNA LEE,ASHLAND,,2/26/2016,2
89ed3da773e81fbd863e7f9b70833db5,16-18 BROOK ASHLAND MA,16-18 BROOK,ASHLAND,,8/22/2016,1
2623c855aadb48af908db5b358861607,166 POND ASHLAND MA,166 POND,ASHLAND,,12/6/2016,2
c891fb58d119d20f11c9ee311750b979,166 UNION ASHLAND MA,166 UNION,ASHLAND,,4/13/2016,2
d7599b72340f9bbb79ef95fe2f962660,19 COLUMBUS ASHLAND MA,19 COLUMBUS,ASHLAND,,8/29/2016,1
6ae56c02543027ca9d3633c864a5246a,2 WAYSIDE ASHLAND MA,2 WAYSIDE,ASHLAND,,12/6/2016,2
8e8296399cef0c8154d56c9c3fa3c6b7,22 WAYSIDE ASHLAND MA,22 WAYSIDE,ASHLAND,,4/28/2016,1
689c08c2192c7fc9959b2443790fff2b,25 DAVIS FARM ASHLAND MA,25 DAVIS FARM,ASHLAND,,3/14/2016,1
8dada7b672411bb22f62a7d2a68f3907,27 MULBERRY ASHLAND MA,27 MULBERRY,ASHLAND,,6/13/2016,1
f31b5fd6ef17d81159cfd4b4dca76daf,35 CHERRY ASHLAND MA,35 CHERRY,ASHLAND,,5/17/2016,1
6ce00988f009788adcba353bd014b9ab,37 WAYSIDE ASHLAND MA,37 WAYSIDE,ASHLAND,,10/21/2016,2
6bbcc30fef94ba7bb30ff45ec5fb1d0a,4 WESSON ASHLAND MA,4 WESSON,ASHLAND,,11/30/2016,2
b6477b8a0b52afcb8a32052d0f1560b4,41 WAYSIDE ASHLAND MA,41 WAYSIDE,ASHLAND,,10/28/2016,2
b14b54c0cb38e32105a7730d09e170ad,414 UNION ASHLAND MA,414 UNION,ASHLAND,,11/14/2016,2
a223424f1231740c0cb6de4be0baaca8,5 ARROWHEAD ASHLAND MA,5 ARROWHEAD,ASHLAND,,2/1/2016,2
f2d9014f480fb8b974ce62d760937a3d,53 BAY COLONY ASHLAND MA,53 BAY COLONY,ASHLAND,,10/28/2016,2
9bc836cc176bd1f04fbfeb587d1eb7da,56 LELAND ASHLAND MA,56 LELAND,ASHLAND,,10/4/2016,2
7f37b2a57d210b40ea94ea08a848a1f0,56 LELAND ASHLAND MA,56 LELAND,ASHLAND,,10/6/2016,2
6de22452b732dfb160b8a7eceec340d9,65 SHORE ASHLAND MA,65 SHORE,ASHLAND,,1/5/2016,1
76c90fb6e8eeb96f3155631b064093d5,66-70 SUMMER ASHLAND MA,66-70 SUMMER,ASHLAND,,12/22/2016,2
71046a6bd6a729d5e513aefd6a954dcf,70-76 PRESIDENTS ASHLAND MA,70-76 PRESIDENTS,ASHLAND,,12/1/2016,1
7b0270af288c3bbe71674df998966189,70-76 PRESIDENTS ASHLAND MA,70-76 PRESIDENTS,ASHLAND,,12/7/2016,2
01d521623e718bfba056ce39cff866d3,76 SUMMER ASHLAND MA,76 SUMMER,ASHLAND,,9/24/2016,2
0d092b6c829e7dc3592c0a6d48deef25,8 RAYMOND ASHLAND MA,8 RAYMOND,ASHLAND,,6/15/2016,1
b4849c7c8c01441a29789a9003e55c42,84 PINE HILL ASHLAND MA,84 PINE HILL,ASHLAND,,4/22/2016,2
b4849c7c8c01441a29789a9003e55c42,84 PINE HILL ASHLAND MA,84 PINE HILL,ASHLAND,,4/22/2016,2
68a9bde7b1a00e41d1a069e1e1e2770e,84 PINE HILL ASHLAND MA,84 PINE HILL,ASHLAND,,12/20/2016,2
7c10d88323d71c6e0905397f91408706,90 PINE HILL ASHLAND MA,90 PINE HILL,ASHLAND,,12/8/2016,2
b63dfd3f5e1455acd0da892ea0bde2d3,98 WARREN ASHLAND MA,98 WARREN,ASHLAND,,12/3/2016,2
f48bfb357f09ed93264968642812e1cd,11 SHIRLEY AUBURN MA,11 SHIRLEY,AUBURN,,10/31/2016,1
f909439b8cac0c1f2f035d896e9f72e5,115 BOYCE AUBURN MA,115 BOYCE,AUBURN,,2/4/2016,2
22c4a1ef8a2378b01086400d2d38292a,1601 FOREST PARK AUBURN MA,1601 FOREST PARK,AUBURN,,12/28/2016,1
a9b796b4312e02a682538eebf5fd3d01,17 WOODLAND AUBURN MA,17 WOODLAND,AUBURN,,6/1/2016,2
db66fad01189eb9a6e2d14b50a0b93a5,202 PAKACHOAG AUBURN MA,202 PAKACHOAG,AUBURN,,6/7/2016,2
2b4383f049ce99692269f4e6cdaee668,22 BOYCE AUBURN MA,22 BOYCE,AUBURN,,5/12/2016,2
155aba4b4f23b6fb703fda16b5a55178,40 PAKACHOAG AUBURN MA,40 PAKACHOAG,AUBURN,,6/3/2016,2
e10cb29cc875444df0ec3c0784ee51f0,5 ROBERT AUBURN MA,5 ROBERT,AUBURN,,9/10/2016,2
98f77a8e62b26c67c1885a96b9d6a27b,57 SHORE AUBURN MA,57 SHORE,AUBURN,,5/16/2016,2
8d4213537a526cee8f27d969e22baf8c,601 HERITAGE AUBURN MA,601 HERITAGE,AUBURN,,9/7/2016,2
be8f3f5289a9b55c2969050d34825c02,60 EAST TEMPLE BOYLSTON MA,60 EAST TEMPLE,BOYLSTON,,5/18/2016,2
59724288954e1066bfd4561af0cbfdbb,KIRKLAND CAMBRIDGE MA, KIRKLAND,CAMBRIDGE,,1/6/2016,2
3735cf652ee9177ce4ae9cef78e5b06e,PLYMOUTH CAMBRIDGE MA, PLYMOUTH,CAMBRIDGE,,1/21/2016,2
21ed423acfd47a025e855b37af3bd37e,SIXTH CAMBRIDGE MA, SIXTH,CAMBRIDGE,,1/5/2016,2
7012890c4802d9288fa1dc4f2f21840f,1035 CAMBRIDGE CAMBRIDGE MA,1035 CAMBRIDGE,CAMBRIDGE,,1/29/2016,1
9b67b62fb176c32e68affd72e950f3a8,1-3 ROYAL CAMBRIDGE MA,1-3 ROYAL,CAMBRIDGE,,6/2/2016,1
12ad7dd4dc5e3f4d24164944a2fc855a,100 CAMBRIDGESIDE CAMBRIDGE MA,100 CAMBRIDGESIDE,CAMBRIDGE,,3/24/2016,2
2c2c14a18b0801f4fa566c88c19e615e,100 CAMBRIDGESIDE CAMBRIDGE MA,100 CAMBRIDGESIDE,CAMBRIDGE,,5/13/2016,2
e65e174af3330560a27620c98c972ad8,102 PEARL CAMBRIDGE MA,102 PEARL,CAMBRIDGE,,6/30/2016,1
6e7ccbb5948c89cfe59cdfad31c7ebf3,106 DUDLEY CAMBRIDGE MA,106 DUDLEY,CAMBRIDGE,,5/11/2016,1
fb2693dfb8de58b99ac727758b613da5,11 FAYETTE CAMBRIDGE MA,11 FAYETTE,CAMBRIDGE,,12/13/2016,2
0a492ec4d39a7ddc8067eccf55e692c0,11 HURON CAMBRIDGE MA,11 HURON,CAMBRIDGE,,2/3/2016,1
a95dd19b3dd2bb42f61736c60de3b381,113 INMAN CAMBRIDGE MA,113 INMAN,CAMBRIDGE,,8/4/2016,2
88b2cc432ef9553191414034ade61677,115 BRATTLE CAMBRIDGE MA,115 BRATTLE,CAMBRIDGE,,10/29/2016,2
411a2d53eb5047d7311624f7449c970f,1200 MASSACHUSETTS CAMBRIDGE MA,1200 MASSACHUSETTS,CAMBRIDGE,,11/2/2016,1
2de1e0b390bafa1b6a371f4f4a73a943,125 CAMBRIDGEPARK CAMBRIDGE MA,125 CAMBRIDGEPARK,CAMBRIDGE,,8/17/2016,1
ad225ae3e4e461c4ab6eb0caffcb462f,125 HARVARD CAMBRIDGE MA,125 HARVARD,CAMBRIDGE,,7/27/2016,1
8d0c8fafaf3ec02d3e9fe0a720051561,13 GRAY GARDENS CAMBRIDGE MA,13 GRAY GARDENS,CAMBRIDGE,,9/17/2016,2
9de1158711654cb462c413f0b63e85b9,133 BRATTLE CAMBRIDGE MA,133 BRATTLE,CAMBRIDGE,,11/28/2016,1
fd0d96f3a7e2705d599750aa0b5717ce,136 GORE CAMBRIDGE MA,136 GORE,CAMBRIDGE,,7/24/2016,1
dad785b9d72bbc5a517949fc35cd414b,138 MOUNT AUBURN CAMBRIDGE MA,138 MOUNT AUBURN,CAMBRIDGE,,11/19/2016,2
2d7eb2a718b381225bb5d20757fa06ac,14 CRAIGIE CAMBRIDGE MA,14 CRAIGIE,CAMBRIDGE,,10/26/2016,1
bd18862e7848c67b4bdb6f14225a70e6,146 COLUMBIA CAMBRIDGE MA,146 COLUMBIA,CAMBRIDGE,,9/1/2016,1
684a6b7475d0068faaf5135814681a53,147 WEBSTER CAMBRIDGE MA,147 WEBSTER,CAMBRIDGE,,10/27/2016,2
49a192f9a48547f42d15e2638b03816a,149 BRATTLE CAMBRIDGE MA,149 BRATTLE,CAMBRIDGE,,10/15/2016,2
c440c903023d93cf36e81966120e20f4,15 CHANNING CAMBRIDGE MA,15 CHANNING,CAMBRIDGE,,3/30/2016,1
e54d97e7511d7e25d47a4e6feb132e78,15 LAMBERT CAMBRIDGE MA,15 LAMBERT,CAMBRIDGE,,12/29/2016,2
2df9770d9d589af60ed99ef06072fe74,168 HAMPSHIRE CAMBRIDGE MA,168 HAMPSHIRE,CAMBRIDGE,,2/17/2016,2
0b877d6c10ae9414405947d7826669e4,17 FOCH CAMBRIDGE MA,17 FOCH,CAMBRIDGE,,12/1/2016,2
dca020be5f42dfa8126cd94c56eb2c0d,17 SHERMAN CAMBRIDGE MA,17 SHERMAN,CAMBRIDGE,,8/9/2016,1
bf25d2e41bc522cfbc990e11c3cd8f93,180 FAWCETT CAMBRIDGE MA,180 FAWCETT,CAMBRIDGE,,10/13/2016,1
3949579328807dcd9f3befba0da855f3,181 ERIE CAMBRIDGE MA,181 ERIE,CAMBRIDGE,,11/25/2016,2
8d13b0975ad8f3dae3ed99bdd7456ab9,19 MAPLE CAMBRIDGE MA,19 MAPLE,CAMBRIDGE,,3/26/2016,1
c28727400ecc351ab66e131a802640cc,1924 MASSACHUSETTS CAMBRIDGE MA,1924 MASSACHUSETTS,CAMBRIDGE,,3/30/2016,2
750768c7c0d19134de68aa6ac97586a1,193-195 HAMPSHIRE CAMBRIDGE MA,193-195 HAMPSHIRE,CAMBRIDGE,,3/12/2016,2
65410b184ddc25b152577b96729e2d6e,194 SHERMAN CAMBRIDGE MA,194 SHERMAN,CAMBRIDGE,,8/21/2016,1
1c0678d814c6a57d0aea9c2572c0fc56,1975 MASSACHUSETTS CAMBRIDGE MA,1975 MASSACHUSETTS,CAMBRIDGE,,11/3/2016,1
84f3ddbe86da566d8dd1229dab747889,2 RIEDESEL CAMBRIDGE MA,2 RIEDESEL,CAMBRIDGE,,7/6/2016,2
fb24e2eeb5d0a9d5fc6c7861f9e30c76,20 ELIOT CAMBRIDGE MA,20 ELIOT,CAMBRIDGE,,11/7/2016,1
be77f33fa0dba27827573bc699d56b0c,20 WARE CAMBRIDGE MA,20 WARE,CAMBRIDGE,,10/31/2016,1
544210d175f119e1550dfae8541def94,20-22 SEVEN PINES CAMBRIDGE MA,20-22 SEVEN PINES,CAMBRIDGE,,12/28/2016,2
1771e9a82eb56442c7cffdb9b03833ec,2029 MASSACHUSETTS CAMBRIDGE MA,2029 MASSACHUSETTS,CAMBRIDGE,,11/10/2016,2
2056315f5fa9b39f82b5229a7e40d84b,21 BAY CAMBRIDGE MA,21 BAY,CAMBRIDGE,,2/22/2016,1
2846c04df4081b5aab9ab1d199be36b0,21 BOWDOIN CAMBRIDGE MA,21 BOWDOIN,CAMBRIDGE,,1/26/2016,2
28824526e10ba2fb1c33ca95e5d1a239,22 WINTER CAMBRIDGE MA,22 WINTER,CAMBRIDGE,,6/29/2016,2
dc4a2e4fca0db3e72a8bee6ffa382dfb,22-24 CONCORD CAMBRIDGE MA,22-24 CONCORD,CAMBRIDGE,,8/29/2016,1
cabe1a10b287ad467f3281e460682046,221 CONCORD CAMBRIDGE MA,221 CONCORD,CAMBRIDGE,,7/15/2016,1
0ec983d9816f60a6c6400e85718ceaee,2265 MASSACHUSETTS CAMBRIDGE MA,2265 MASSACHUSETTS,CAMBRIDGE,,5/3/2016,1
7bc6c8de995dcce17bbecd32d2fff0dd,23 BAY STATE CAMBRIDGE MA,23 BAY STATE,CAMBRIDGE,,1/6/2016,2
82d7ba143cea38809a2d9d0407c6b795,2387 MASSACHUSETTS CAMBRIDGE MA,2387 MASSACHUSETTS,CAMBRIDGE,,2/25/2016,1
382ac9d11cfcf1ce1e26f1ff6f42f966,249 LAKEVIEW CAMBRIDGE MA,249 LAKEVIEW,CAMBRIDGE,,4/1/2016,2
2845e276419208e5d38f2f331b16b092,25 CARLETON CAMBRIDGE MA,25 CARLETON,CAMBRIDGE,,11/30/2016,2
45c260b241872ba45c5e08c1cc43f28e,25 FIRST CAMBRIDGE MA,25 FIRST,CAMBRIDGE,,6/28/2016,1
a00cb42d6485d58990ffcd532acc20a7,25 LINNAEAN CAMBRIDGE MA,25 LINNAEAN,CAMBRIDGE,,12/23/2016,1
4acdc609d942bde3a0d5496135914a95,25 ROCKINGHAM CAMBRIDGE MA,25 ROCKINGHAM,CAMBRIDGE,,10/12/2016,1
1973406957007846ccd0d01879254f3d,250 GARDEN CAMBRIDGE MA,250 GARDEN,CAMBRIDGE,,3/9/2016,1
c692f646d3cf699edbebef5700e912cc,250 MAIN CAMBRIDGE MA,250 MAIN,CAMBRIDGE,,1/27/2016,1
2b314012af062b483754377c2583b9e9,2510 MASSACHUSETTS CAMBRIDGE MA,2510 MASSACHUSETTS,CAMBRIDGE,,11/14/2016,2
b23b5ab14a32fa9c074b2b051f9eeae7,26 CENTRAL CAMBRIDGE MA,26 CENTRAL,CAMBRIDGE,,1/7/2016,1
6c460112ac2dbbb62bcf5683d0468f3b,26-28 ROYAL CAMBRIDGE MA,26-28 ROYAL,CAMBRIDGE,,6/3/2016,1
130af1cfaf516c00318e19a5fb9e0bfa,287 HURON CAMBRIDGE MA,287 HURON,CAMBRIDGE,,10/12/2016,1
723785807f4ed5f51d8333967b4be93b,3 BERKELEY CAMBRIDGE MA,3 BERKELEY,CAMBRIDGE,,11/26/2016,2
65b795bf4352ece8228f6db5cfeb3ba9,300 MASSACHUSETTS CAMBRIDGE MA,300 MASSACHUSETTS,CAMBRIDGE,,1/26/2016,1
25c01ec82b73dc3f112fcacc13c101df,301 HURON CAMBRIDGE MA,301 HURON,CAMBRIDGE,,10/12/2016,1
8f5d5213cd0863a0dfb2e93a5a40e8fb,301 THIRD CAMBRIDGE MA,301 THIRD,CAMBRIDGE,,12/19/2016,2
6c843acec2142e460af29d3cef389eea,31 BUENA VISTA CAMBRIDGE MA,31 BUENA VISTA,CAMBRIDGE,,10/17/2016,2
8385726422e5d844c36d323a2f5867df,323-325 CONCORD CAMBRIDGE MA,323-325 CONCORD,CAMBRIDGE,,2/2/2016,2
1edd6f6c49327e6ba5d158adc69ef1aa,33 KIRKLAND CAMBRIDGE MA,33 KIRKLAND,CAMBRIDGE,,11/22/2016,2
e2a38d89b0b0f8e4303526ecd45d084f,331 CONCORD CAMBRIDGE MA,331 CONCORD,CAMBRIDGE,,6/27/2016,1
c43efd4e92e5187d8d96c75538487ca2,34 LOOMIS CAMBRIDGE MA,34 LOOMIS,CAMBRIDGE,,10/11/2016,1
014b51c57246eee72050edaa397589a4,34 LOOMIS CAMBRIDGE MA,34 LOOMIS,CAMBRIDGE,,10/12/2016,1
961d8ff632a5bd876838b107720142ad,35 BUENA VISTA CAMBRIDGE MA,35 BUENA VISTA,CAMBRIDGE,,11/28/2016,2
ae24b2a729b6944080c113a15fb8f956,35 MELLEN CAMBRIDGE MA,35 MELLEN,CAMBRIDGE,,7/20/2016,1
03266ee5ad0cf93bb5f858064fb9b2ce,36 CONCORD CAMBRIDGE MA,36 CONCORD,CAMBRIDGE,,9/28/2016,2
990c365fa7bc581852a9de90fd8786f4,38 OAK CAMBRIDGE MA,38 OAK,CAMBRIDGE,,6/19/2016,2
d86b25cc62c4aee5dc3665b871e19df3,39-41 INMAN CAMBRIDGE MA,39-41 INMAN,CAMBRIDGE,,3/10/2016,2
883ac39d114769af050513249e39fddf,396 RINDGE CAMBRIDGE MA,396 RINDGE,CAMBRIDGE,,2/16/2016,1
cc7751aeb64bd8711fcc3a66511a5a0c,396 RINDGE CAMBRIDGE MA,396 RINDGE,CAMBRIDGE,,3/14/2016,2
5b78d2d812fa622d0b5fe4764fcefadd,400 MOUNT AUBURN CAMBRIDGE MA,400 MOUNT AUBURN,CAMBRIDGE,,11/19/2016,2
f35af62553f681e410698c26f8ff0909,41 GIBSON CAMBRIDGE MA,41 GIBSON,CAMBRIDGE,,6/27/2016,1
d3e8ebafcecc7bf7cafba86ead42c279,410 WALDEN CAMBRIDGE MA,410 WALDEN,CAMBRIDGE,,11/28/2016,1
64ec132f48db955189849ade063e6afd,419 BROADWAY CAMBRIDGE MA,419 BROADWAY,CAMBRIDGE,,11/7/2016,1
3400597302764cdcd0cbe4fbe81e334f,42 GARDEN CAMBRIDGE MA,42 GARDEN,CAMBRIDGE,,7/13/2016,1
28402523d9f121176ea907a77a81d7b0,42B LINNAEAN CAMBRIDGE MA,42B LINNAEAN,CAMBRIDGE,,12/19/2016,2
c3aa9ae4b917409677c462aba2da2bca,437 CARDINAL MEDEIROS CAMBRIDGE MA,437 CARDINAL MEDEIROS,CAMBRIDGE,,1/27/2016,1
e228c2a3c1c3bf925b491aa1d6eb0efc,44 KIRKLAND CAMBRIDGE MA,44 KIRKLAND,CAMBRIDGE,,11/23/2016,2
e06e0472edf4d1a569b63e1b4e0a457b,442 BROADWAY CAMBRIDGE MA,442 BROADWAY,CAMBRIDGE,,9/28/2016,2
ee00ec33d079f897a9f0b76af2e4f026,44R MARKET CAMBRIDGE MA,44R MARKET,CAMBRIDGE,,11/17/2016,1
9e7bca5b1339c79115c877ef59d47a95,45 FRANCIS CAMBRIDGE MA,45 FRANCIS,CAMBRIDGE,,12/9/2016,1
d27f12dddd9b551144c9e11c85956308,49 BELMONT CAMBRIDGE MA,49 BELMONT,CAMBRIDGE,,9/30/2016,1
1219fe981e97dfa943d26ce2c895c026,495 MOUNT AUBURN CAMBRIDGE MA,495 MOUNT AUBURN,CAMBRIDGE,,5/23/2016,2
ac126ddf6677fd70f55ba62bea9fa5bf,5 RIVER CAMBRIDGE MA,5 RIVER,CAMBRIDGE,,12/7/2016,2
c8c93740eec8a3619d6058aac272a268,5 WYMAN CAMBRIDGE MA,5 WYMAN,CAMBRIDGE,,2/18/2016,1
83ff596e909fc2d45318e24c736e6e94,52 FOSTER CAMBRIDGE MA,52 FOSTER,CAMBRIDGE,,8/13/2016,2
f0ec1a71d804f91f95198bc8ab311b36,52-56 SIXTH CAMBRIDGE MA,52-56 SIXTH,CAMBRIDGE,,11/5/2016,1
2abce3fbdd9f399f408c13c448934567,54 HIGHLAND CAMBRIDGE MA,54 HIGHLAND,CAMBRIDGE,,7/25/2016,1
2c4d891241243895f73d906eef85378b,55 SIXTH CAMBRIDGE MA,55 SIXTH,CAMBRIDGE,,11/1/2016,1
d1647affa14de5867f4ebd652a5ff4d2,55 WHEELER CAMBRIDGE MA,55 WHEELER,CAMBRIDGE,,12/20/2016,2
65ef10df3e034bde5b50a3fb961a9b05,57-59 SIXTH CAMBRIDGE MA,57-59 SIXTH,CAMBRIDGE,,7/26/2016,1
9bfeceacb5caa02defaf37458f85a836,572 PUTNAM CAMBRIDGE MA,572 PUTNAM,CAMBRIDGE,,12/14/2016,1
1bc659e4d46fbf52f0f2de34365a5759,583 MOUNT AUBURN CAMBRIDGE MA,583 MOUNT AUBURN,CAMBRIDGE,,11/19/2016,2
f72a83a95d756492e608866f18759d64,59 HAMPSHIRE CAMBRIDGE MA,59 HAMPSHIRE,CAMBRIDGE,,1/11/2016,1
