ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE RECORDED,GRADE
7a31472d36d2455beea88563e7ae0106,14-16 NORTH STONE MILL DEDHAM MA,14-16 NORTH STONE MILL,DEDHAM,,12/21/2015,3
e76beb3d4fe6a9d7186cec678eaa44f8,140 CHESTNUT FAIRHAVEN MA,140 CHESTNUT,FAIRHAVEN,,09/08/2014,3
ac5be96fd2491b1e16c5439845e7e781,140 DUTCHER HOPEDALE MA,140 DUTCHER,HOPEDALE,,01/04/2016,3
2944c8369a146bca1bc1f4be3536dbfb,140 HOLDEN WORCESTER MA,140 HOLDEN,WORCESTER,,10/23/2014,3
cab7ea42d850445a2705071e87a8b73a,140 PITMAN NEW BEDFORD MA,140 PITMAN,NEW BEDFORD,,05/28/2014,3
aced104f78e85f767fade6eb0f0cf134,140 WARREN FRAMINGHAM MA,140 WARREN,FRAMINGHAM,,10/18/2013,3
d1b9149a162752376696c2435d0819a0,140 WEST MILFORD MA,140 WEST,MILFORD,,09/22/2014,3
0474932ff88d56fd88e513b74a133b71,140-142 BROWNELL NEW BEDFORD MA,140-142 BROWNELL,NEW BEDFORD,,05/19/2016,3
a40e0996e1ea2eb9340fb902dc3fd070,1405 COVE RD NEW BEDFORD MA,1405 COVE RD,NEW BEDFORD,,07/08/2014,3
dcc771457847584f3909e55cf87132e6,1406 PLEASANT NEW BEDFORD MA,1406 PLEASANT,NEW BEDFORD,,08/09/2016,3
a4639d43a01a30acddd4c97fc40378fd,141-143 RINDGE CAMBRIDGE MA,141-143 RINDGE,CAMBRIDGE,,08/12/2014,3
72739be5b3c4d8d41b064ebb7524a831,1415 HYDE PARK HYDE PARK MA,1415 HYDE PARK,HYDE PARK,,08/31/2016,3
3ebd700fbc29f8501d20ab0a10c2d38a,142 FREMONT WORCESTER MA,142 FREMONT,WORCESTER,,09/29/2014,3
d5e0c5acf4c871085d4b5f031dccb7bc,142 HIGHLAND ST WORCESTER MA,142 HIGHLAND ST,WORCESTER,,12/09/2016,3
9a34551efd921318b49eb3a412d8bd5c,142 STATE DARTMOUTH MA,142 STATE,DARTMOUTH,,03/04/2011,3
f78cb4148da70b8c7b89d395b67b13d2,142 WILDWOOD WORCESTER MA,142 WILDWOOD,WORCESTER,,05/01/2014,3
ec4e252e11c8b8da0459717254fff91d,1426 CAMBRIDGE CAMBRIDGE MA,1426 CAMBRIDGE,CAMBRIDGE,,12/02/2016,3
24a69b319ad2716a0aa4d696aa6e5b9f,143 BOYCE AUBURN MA,143 BOYCE,AUBURN,,11/04/2014,3
f6c6427615fdf6dee02cf2495d7f6278,143 CLIFFORD NEW BEDFORD MA,143 CLIFFORD,NEW BEDFORD,,08/17/2015,3
18260490644767485999701a2fbf05de,143 MAIN MAYNARD MA,143 MAIN,MAYNARD,,10/23/2014,3
f42340117d85865df5544bcfb77ea1b7,1432 MAIN WORCESTER MA,1432 MAIN,WORCESTER,,12/01/2014,3
64574f64b356c57cbd13ec4af326f456,144 BEACON WORCESTER MA,144 BEACON,WORCESTER,,10/21/2013,3
91736c623fc8bad52f292bba2cc7935a,144 FREMONT WORCESTER MA,144 FREMONT,WORCESTER,,11/10/2014,3
73a7a95b1e8ff44e3f12099d65a8001b,144 HEYWOOD WORCESTER MA,144 HEYWOOD,WORCESTER,,12/10/2014,3
06fd517a169762b06b58c58c032e48c6,144 MASSASOIT WORCESTER MA,144 MASSASOIT,WORCESTER,,09/03/2015,3
3ec973a74f86c6b662ddfa509d6f9bd6,144 PROSPECT CAMBRIDGE MA,144 PROSPECT,CAMBRIDGE,,12/09/2014,3
b2b501e392d742cc40a408749035f5dc,144 WEBSTER CAMBRIDGE MA,144 WEBSTER,CAMBRIDGE,,11/21/2016,3
bc05c9b50d620851b08078d8725e57a7,1442 MAIN WORCESTER MA,1442 MAIN,WORCESTER,,12/01/2014,3
b848bd4b312eadd36b1caa5cf31cc4a6,1449 HYDE PARK HYDE PARK MA,1449 HYDE PARK,HYDE PARK,,03/09/2016,3
be7e567fd81927c30665d9f0424704c4,145 ALLORD NEW BEDFORD MA,145 ALLORD,NEW BEDFORD,,07/11/2014,3
fec0d2f140a81d646dca72c39b4fe614,1452 CONCORD FRAMINGHAM MA,1452 CONCORD,FRAMINGHAM,,10/28/2014,3
c094c7e1738a149870a5f94cfd666f40,146 BELMONT WORCESTER MA,146 BELMONT,WORCESTER,,08/28/2014,3
3108055110e413d0b889caaa71d944c6,146 MENDON UXBRIDGE MA,146 MENDON,UXBRIDGE,,06/30/2016,3
21d46b1de02c00121118ddcdce006e84,147 CANTERBURY WORCESTER MA,147 CANTERBURY,WORCESTER,,06/27/2014,3
ec6578bec24fb57b20afdd919da7c0ae,147 HELEN MARLBORO MA,147 HELEN,MARLBORO,,10/22/2014,3
f5135833b216068245af505140641837,147 PRINCE NEEDHAM MA,147 PRINCE,NEEDHAM,,11/10/2016,3
4746455a59fbf2b45c90f36e23a5a2c4,148 BROOKLINE WORCESTER MA,148 BROOKLINE,WORCESTER,,11/01/2016,3
431f469f3716550819040e97a02350b4,148 LAWSON ACUSHNET MA,148 LAWSON,ACUSHNET,,08/20/2014,3
7e7787521c0a36a8d78d4763e640fc07,148 LINCOLN WORCESTER MA,148 LINCOLN,WORCESTER,,12/19/2014,3
0bf6f27b5db2096468f44c1f7455014f,148 MILTON DEDHAM MA,148 MILTON,DEDHAM,,12/02/2016,3
56a54e27b6b80c365b065a3b883adfeb,1480-1482 CAMBRIDGE CAMBRIDGE MA,1480-1482 CAMBRIDGE,CAMBRIDGE,,12/05/2014,3
db740dc0c213440fde1c9ac0c1bcd505,1486-1488 CAMBRIDGE CAMBRIDGE MA,1486-1488 CAMBRIDGE,CAMBRIDGE,,07/23/2015,3
fa2a64f169a6ed8956e77bdc1cd446a3,149 COOK MARLBORO MA,149 COOK,MARLBORO,,08/12/2016,3
0b7701508799b48e4c4c6e473c9a6c6a,149 HANCOCK CAMBRIDGE MA,149 HANCOCK,CAMBRIDGE,,08/14/2015,3
44b04e41fd1de97ab62a3bcf94647dcd,149 QUERY NEW BEDFORD MA,149 QUERY,NEW BEDFORD,,05/23/2014,3
3e57464d99af62238846480fc459791e,149 SUMMER KINGSTON MA,149 SUMMER,KINGSTON,,06/04/2015,3
51c6a4c59a56f313349690ecfb92bb58,149-151 CANTERBURY WORCESTER MA,149-151 CANTERBURY,WORCESTER,,12/08/2016,3
dd832d434ea69bad03ebe261176004b7,149-151 WINDSOR CAMBRIDGE MA,149-151 WINDSOR,CAMBRIDGE,,11/17/2014,3
6599ea60ddec7d10a38e7507ef504208,1495 GRAFTON MILLBURY MA,1495 GRAFTON,MILLBURY,,11/18/2014,3
5354aa2530e58277c87feb7abc633f94,15 ALLEN MARION MA,15 ALLEN,MARION,,09/22/2014,3
d046e040549cfb3ab91aa8f5473590b0,15 BELLEVILLE NEW BEDFORD MA,15 BELLEVILLE,NEW BEDFORD,,02/01/2016,3
045780bb67375471adc996a7aed52fb9,15 BOXFORD WORCESTER MA,15 BOXFORD,WORCESTER,,05/05/2015,3
b7a6adaa1c800c41498b13d46afceafe,15 BYARD WESTBOROUGH MA,15 BYARD,WESTBOROUGH,,08/09/2016,3
833530fb23f61e017307c854e95cb5da,15 COE FAIRHAVEN MA,15 COE,FAIRHAVEN,,09/15/2014,3
14b41560d76bbac8c45cd4e4ec0d6fc0,15 DALEY MARLBORO MA,15 DALEY,MARLBORO,,10/07/2016,3
0a41b7a68cb1c3486568f99bf3bbf677,15 DRURY NATICK MA,15 DRURY,NATICK,,07/23/2014,3
1e5af4073e2ec7636cc532c930a974aa,15 DUSTIN WORCESTER MA,15 DUSTIN,WORCESTER,,11/26/2014,3
f646804eb871e0c0040178b57c54c94c,15 ELM FRAMINGHAM MA,15 ELM,FRAMINGHAM,,11/18/2016,3
e705d5035e740b8711b2cd2b6233f500,15 FAIRBANKS FRAMINGHAM MA,15 FAIRBANKS,FRAMINGHAM,,12/08/2014,3
1cad295edb9eec317313ef159a6e3a93,15 FAIRFIELD WORCESTER MA,15 FAIRFIELD,WORCESTER,,11/07/2014,3
92200f6d6e28994f13ed34c297755c7c,15 FARRIN HYDE PARK MA,15 FARRIN,HYDE PARK,,04/11/2014,3
8ada1d1f3407ca5417cbc503f2633b8c,15 GINA FRAMINGHAM MA,15 GINA,FRAMINGHAM,,09/28/2016,3
1bad97825ffb75de6afe2b7437d424c2,15 GREENWOOD NEEDHAM MA,15 GREENWOOD,NEEDHAM,,06/11/2015,3
ac2206dc3711194e3d9c1e347af7bf51,15 HUBBARD PARK CAMBRIDGE MA,15 HUBBARD PARK,CAMBRIDGE,,12/09/2016,3
d708918c8529829b10283564173ca6ad,15 INMAN CAMBRIDGE MA,15 INMAN,CAMBRIDGE,,11/17/2014,3
cf962e8c2bdd4a9db07ca321514dbea1,15 LINDBERGH FRAMINGHAM MA,15 LINDBERGH,FRAMINGHAM,,08/04/2015,3
248ef128493408fd9c921b0e22a5e00d,15 LOCKWOOD HYDE PARK MA,15 LOCKWOOD,HYDE PARK,,09/15/2016,3
06adf62dbb021d9d35bfc1da98140ea3,15 MASON HUDSON MA,15 MASON,HUDSON,,09/12/2014,3
b25f4ce052e1b9e078b0e191a328c4f3,15 PALISADES WORCESTER MA,15 PALISADES,WORCESTER,,10/24/2014,3
fc5bd476d97768c530739264f1ba350e,15 PROCTOR WORCESTER MA,15 PROCTOR,WORCESTER,,10/21/2014,3
18cf60bb0b291c96a8231f899db75ca8,15 ROBERT BONAZZOLI HUDSON MA,15 ROBERT BONAZZOLI,HUDSON,,07/31/2015,3
73875be3486a145e1d16ecf40de77fb4,15 SARATOGA FAIRHAVEN MA,15 SARATOGA,FAIRHAVEN,,10/21/2014,3
dac55e78998892964b6cee9826912b95,15 SOUTHBRIDGE AUBURN MA,15 SOUTHBRIDGE,AUBURN,,11/06/2014,3
f3695b29511ca4854716b7c07a7e10c3,15 TACOMA HYDE PARK MA,15 TACOMA,HYDE PARK,,10/12/2016,3
c9e2cc0f5ac4505300e7859835a3262d,15 VALENCIA HYDE PARK MA,15 VALENCIA,HYDE PARK,,12/30/2014,3
fd105ca34d46fb4a4923d6d2cf65df52,15 VINE MARION MA,15 VINE,MARION,,09/23/2014,3
fab3e8d2b8073194b5b7f54d469f5bce,15 WASHINGTON NATICK MA,15 WASHINGTON,NATICK,,09/22/2014,3
0b5dda23fcbf72e37bf565503cc42c06,15 WATER NATICK MA,15 WATER,NATICK,,12/23/2014,3
9e735b73a7df0d360e4c13e66d088062,15 WEBSTER SOMERVILLE MA,15 WEBSTER,SOMERVILLE,,09/10/2014,3
1622a4dc4f7cd74dcd24ec721ccba2a5,15 WENHAM SHORES CARVER MA,15 WENHAM SHORES,CARVER,,04/19/2016,3
f5a16e5144ba8fc92e7d7d1bc74d5285,15 WESTON SOMERVILLE MA,15 WESTON,SOMERVILLE,,09/15/2015,3
75a2afa2879cfc5c6fed1a40ffbf1d3c,15-20 PLYMOUTH FAIRHAVEN MA,15-20 PLYMOUTH,FAIRHAVEN,,09/30/2014,3
4af66748b97714db5b629bde078ae084,150 CHESTNUT FAIRHAVEN MA,150 CHESTNUT,FAIRHAVEN,,09/08/2014,3
2b1bb5868771556c826f3236a3d31aa3,150 GREEN FAIRHAVEN MA,150 GREEN,FAIRHAVEN,,09/09/2014,3
4b59bf189e92738fdc52565b2e2b85e7,150 GREEN FAIRHAVEN MA,150 GREEN,FAIRHAVEN,,09/14/2016,3
71569b903ddd4c8a24cae84bf960d967,150 GROVE WORCESTER MA,150 GROVE,WORCESTER,,12/12/2014,3
8f838c68c83f15f00650850cfe03272f,150 LEOLEIS MARLBORO MA,150 LEOLEIS,MARLBORO,,09/30/2015,3
4d1ec717c5522f1c93a58230442fa96c,150 LINCOLN WORCESTER MA,150 LINCOLN,WORCESTER,,12/19/2014,3
966f0b8017d76deec8677fb7df3326a8,150 MILTON DEDHAM MA,150 MILTON,DEDHAM,,09/08/2014,3
df3e1c4879667e20006a528917de7202,150-200 HOMER ASHLAND MA,150-200 HOMER,ASHLAND,,02/29/2016,3
487c9636a98bda75fdffa02bea6de185,150-200 UNION ASHLAND MA,150-200 UNION,ASHLAND,,04/07/2015,3
153fa1a9bda353b2a44431b05d1340c4,151 AUSTIN HYDE PARK MA,151 AUSTIN,HYDE PARK,,05/17/2016,3
8992873debe7560a38fdacbe222f05a7,151 BIRCH NEW BEDFORD MA,151 BIRCH,NEW BEDFORD,,08/19/2015,3
f08d36aadcad77ec46eef95402d8d71b,151 SUMMER SOMERVILLE MA,151 SUMMER,SOMERVILLE,,10/02/2014,3
0ed6c433194caf28bea5055624afde1b,151 WEST BOYLSTON WORCESTER MA,151 WEST BOYLSTON,WORCESTER,,12/02/2014,3
d23451788df92b43163e3f720bb800ef,1511 MAIN WORCESTER MA,1511 MAIN,WORCESTER,,12/01/2014,3
f64d8bbff3709eeb1fbd0cc8e0a9e065,152 COLBURN DEDHAM MA,152 COLBURN,DEDHAM,,11/29/2016,3
5b6ff262288d3d3a2bc725a5f3cb58d6,152 HAYDEN ROWE HOPKINTON MA,152 HAYDEN ROWE,HOPKINTON,,08/10/2016,3
b2fe91664a813429df64502b94d2f4c4,152 PHILLIPS BROOKS WESTWOOD MA,152 PHILLIPS BROOKS,WESTWOOD,,07/09/2015,3
91ad333eca59ec684e25db1e0e85f290,154 GARFIELD HYDE PARK MA,154 GARFIELD,HYDE PARK,,07/14/2016,3
270b560ff4a1f92f1394e23cbcfd2162,154 MOUNT AUBURN CAMBRIDGE MA,154 MOUNT AUBURN,CAMBRIDGE,,12/29/2015,3
95e01eca3c755e2ef6554909d02fc1d2,154 NORTH MAIN MILLBURY MA,154 NORTH MAIN,MILLBURY,,11/17/2014,3
7cf2f67d51320f98a300cbc8df014860,154 WATER FRAMINGHAM MA,154 WATER,FRAMINGHAM,,10/22/2014,3
b4e30fd90c5a441f1c90f311cc4e78cc,1540 CAMBRIDGE ST CAMBRIDGE MA,1540 CAMBRIDGE ST,CAMBRIDGE,,08/29/2016,3
06172d7e6c45b2ceadc7e792c63091b7,155 GARFIELD HYDE PARK MA,155 GARFIELD,HYDE PARK,,07/14/2016,3
05ec56720c8aeab7c97a6cc07fd6742b,155 GREAT STOW MA,155 GREAT,STOW,,12/14/2016,3
ab85176a188f9c709bafdd9f167daead,155 WALNUT SHREWSBURY MA,155 WALNUT,SHREWSBURY,,08/18/2016,3
622bc217530db44ba7ae04e38feb0ef9,155-157 CEDAR FRAMINGHAM MA,155-157 CEDAR,FRAMINGHAM,,11/19/2014,3
89fa7304a113500a32ef881b8ae076eb,155-161 CAMPBELL NEW BEDFORD MA,155-161 CAMPBELL,NEW BEDFORD,,04/07/2015,3
4350ef1ba7d29d3f391c30372398e80e,156 ADAMS FAIRHAVEN MA,156 ADAMS,FAIRHAVEN,,10/30/2014,3
a1894383648d145247c36147ef6bb85b,156 WALNUT NATICK MA,156 WALNUT,NATICK,,12/06/2016,3
47f4163fa905f516ab1c78241368fd7a,157 BEAUFORT NEEDHAM MA,157 BEAUFORT,NEEDHAM,,08/21/2014,3
9802499874e18d24649c7e7b1aca38cf,157 ESSEX MARLBORO MA,157 ESSEX,MARLBORO,,07/13/2015,3
9ae4e414dfe62d572664833a2b426753,157 HELEN MARLBORO MA,157 HELEN,MARLBORO,,10/22/2014,3
355f4fece7f099d00b26d3bc6a064f35,157 SUMMER KINGSTON MA,157 SUMMER,KINGSTON,,06/04/2015,3
78be46fcb23427b2e1a5e6c6a1022dab,157 WOODLAND WORCESTER MA,157 WOODLAND,WORCESTER,,11/21/2016,3
691d07d3dc20ce723f86a4fb279a00e1,158 BOYCE AUBURN MA,158 BOYCE,AUBURN,,11/04/2014,3
4a84cf499cb5a7a006443a2dd2a5e4cc,158 BROOKLINE WORCESTER MA,158 BROOKLINE,WORCESTER,,05/27/2016,3
bdf6e6999188f59860e6262ac6dac580,159 AUSTIN HYDE PARK MA,159 AUSTIN,HYDE PARK,,05/12/2016,3
fa82d0777574377e5d1cb098b468f9e0,15A ELM SOMERVILLE MA,15A ELM,SOMERVILLE,,05/28/2014,3
21221cce171aa205dd5007bbc7717a3e,16 ANN DARTMOUTH MA,16 ANN,DARTMOUTH,,09/22/2016,3
4ee002e4fcec40073206f5bb75f777ea,16 BERKELEY SOMERVILLE MA,16 BERKELEY,SOMERVILLE,,09/18/2014,3
c3f5ffb492af03ba0ca1856ed4c2c5df,16 BRATTLE WORCESTER MA,16 BRATTLE,WORCESTER,,09/25/2014,3
32bfd8901e4952bf63a9edcf5da910f4,16 BRUSH HILL HYDE PARK MA,16 BRUSH HILL,HYDE PARK,,10/14/2014,3
df3491d7dcad26c56edae18cc5ec13fe,16 CHARLES NEEDHAM MA,16 CHARLES,NEEDHAM,,12/16/2014,3
f95ab8e2b7ed54e5f250c28de0badca4,16 CHESTER DEDHAM MA,16 CHESTER,DEDHAM,,09/19/2016,3
3bd6eaceae6828aa459e619b9aaa6ae9,16 COTTAGE FAIRHAVEN MA,16 COTTAGE,FAIRHAVEN,,09/15/2014,3
541fce6480b334af133203d2137f3022,16 CROSS UXBRIDGE MA,16 CROSS,UXBRIDGE,,10/27/2016,3
624c3209bcaa7ec4203635ffa36139ae,16 DELANO DARTMOUTH MA,16 DELANO,DARTMOUTH,,01/26/2016,3
678cd51833ccb8dfe166a1766c9f848e,16 DEPOT MILFORD MA,16 DEPOT,MILFORD,,09/14/2016,3
ac6d5cfeacd98f95552a8fee1bd9354f,16 ELIZABETH WORCESTER MA,16 ELIZABETH,WORCESTER,,10/29/2014,3
fd024e4e94061770d575257fd6cc491c,16 FAIR OAKS NEEDHAM MA,16 FAIR OAKS,NEEDHAM,,10/20/2016,3
e8406cd29362fda901b4dfc2596ba721,16 GLENDALE WORCESTER MA,16 GLENDALE,WORCESTER,,08/25/2015,3
839a330c72bb5a684bc4d489e6ed58fe,16 GRACE MARLBORO MA,16 GRACE,MARLBORO,,11/06/2014,3
2981cc17318be1a18b1d60d4a7a68dfb,16 GRANT MILFORD MA,16 GRANT,MILFORD,,08/15/2016,3
4e1defd12d8787dd5907431bf4b37e53,16 HAMLET FAIRHAVEN MA,16 HAMLET,FAIRHAVEN,,07/28/2014,3
a40bf93e87306784d2935a29c6d88067,16 HEALY WORCESTER MA,16 HEALY,WORCESTER,,10/24/2014,3
e0304ffb71b299b3c1df6945fcbc3423,16 HENDERSON NEEDHAM MA,16 HENDERSON,NEEDHAM,,12/05/2014,3
4516356eb4116dbeb7bf8f6f198c84ba,16 HOMESTEAD FAIRHAVEN MA,16 HOMESTEAD,FAIRHAVEN,,09/02/2014,3
122b6b938c3dbf57a61204a81ea837ef,16 LENOX WORCESTER MA,16 LENOX,WORCESTER,,11/24/2014,3
30d950dca934b4b47212d10494c8e9d3,16 LESLIE MILLBURY MA,16 LESLIE,MILLBURY,,10/11/2016,3
ed5512c388f948d4f482820db0e27740,16 MAINE NATICK MA,16 MAINE,NATICK,,11/26/2014,3
ac80b9183d74af991a0d0d867998afdf,16 OLD MAIN CARVER MA,16 OLD MAIN,CARVER,,05/11/2016,3
640de9a1182ab818d280e6c30aacb490,16 PONIKEN WORCESTER MA,16 PONIKEN,WORCESTER,,10/21/2014,3
124af25294108562d029380d8e5985c5,16 RUSSELL FRAMINGHAM MA,16 RUSSELL,FRAMINGHAM,,10/15/2013,3
22091fa02d92a2d0a4e49ec8fa647b54,16 SCHOOL KINGSTON MA,16 SCHOOL,KINGSTON,,09/30/2014,3
f68e8c5979273a19d445fa05f7318e78,16 SECONSET WORCESTER MA,16 SECONSET,WORCESTER,,12/27/2016,3
f025957dc6d2b7949b858384f6124669,16 SOUTH WARD WORCESTER MA,16 SOUTH WARD,WORCESTER,,06/05/2014,3
d006db07ecf26075a05fa25f4d8a4b1b,16 TARRYTOWN WORCESTER MA,16 TARRYTOWN,WORCESTER,,09/16/2015,3
08cab7a0518fd9d7877a8bf58496cf96,16 TISBURY NEW BEDFORD MA,16 TISBURY,NEW BEDFORD,,07/23/2015,3
ca58f1dd8d21f97e690ae2c2d0f276bd,16 WEST UNION ASHLAND MA,16 WEST UNION,ASHLAND,,11/19/2015,3
7b3b0159079c08f0ad726b9bb728c861,16 WESTBROOK WESTWOOD MA,16 WESTBROOK,WESTWOOD,,11/27/2013,3
ed2c69d981320d03669c6f90edce12a5,16 WINNIPEG WORCESTER MA,16 WINNIPEG,WORCESTER,,12/08/2015,3
05b59bad42af21b7e274c041ea8f384e,160 ADAMS FRAMINGHAM MA,160 ADAMS,FRAMINGHAM,,10/30/2014,3
c60df19caf3c49eefef7e8be936fc1c8,160 COCHITUATE FRAMINGHAM MA,160 COCHITUATE,FRAMINGHAM,,04/24/2014,3
fa099b0a59ed15a6be8a6a21471956fb,160 FREMONT WORCESTER MA,160 FREMONT,WORCESTER,,08/01/2016,3
b9b011fbe370e9b489b177af8c647d41,160 GODDARD MEMORIAL WORCESTER MA,160 GODDARD MEMORIAL,WORCESTER,,10/08/2015,3
c978d838b170732074db03749fab6dd6,160 MAY WORCESTER MA,160 MAY,WORCESTER,,10/16/2014,3
73a3cae3d26bf58351843286605d5296,160 SOUTH MAIN MILFORD MA,160 SOUTH MAIN,MILFORD,,05/29/2015,3
cf512e8ccdf3d11fe7cb318c40129258,160 TACOMA WORCESTER MA,160 TACOMA,WORCESTER,,12/22/2014,3
5e8d2d647f33f9f8804445cb6b2434b5,161 DUTCHER HOPEDALE MA,161 DUTCHER,HOPEDALE,,01/04/2016,3
98538425913389f17a2cc54f069250e8,161 HANCOCK CAMBRIDGE MA,161 HANCOCK,CAMBRIDGE,,08/29/2016,3
f71753e94230a58e843baf9a7ed61699,161 SUMMER KINGSTON MA,161 SUMMER,KINGSTON,,10/05/2016,3
4e598ed9100856a1cf9f908810144a2a,162 CEDAR HOLLISTON MA,162 CEDAR,HOLLISTON,,12/28/2016,3
2db2d6b5dd1011097345629c106693bc,162 CHANDLER WORCESTER MA,162 CHANDLER,WORCESTER,,10/01/2014,3
9c5ea031bd837e655a6b80439371eb8b,162 CHURCH HOLLISTON MA,162 CHURCH,HOLLISTON,,12/27/2016,3
341d7a5581230e21aa5339afd3496daa,162 COOLIDGE CAMBRIDGE MA,162 COOLIDGE,CAMBRIDGE,,05/16/2016,3
3b91ae9c51c494385bb58d001ebe38c0,162 PRESCOTT WORCESTER MA,162 PRESCOTT,WORCESTER,,09/12/2014,3
55c9664296f255b5fcff7a0fd8659962,162 RIVER HUDSON MA,162 RIVER,HUDSON,,07/06/2016,3
f2ddb141720dc6be78a1d2d5909705a2,162 WEST MAIN MILLBURY MA,162 WEST MAIN,MILLBURY,,06/01/2016,3
8e01e02ad2363b5b7ed70fc0668e594d,163 ADAMS FAIRHAVEN MA,163 ADAMS,FAIRHAVEN,,10/30/2014,3
665b76054ec8c3eacaf675a4bd947b6e,163 AUSTIN HYDE PARK MA,163 AUSTIN,HYDE PARK,,05/12/2016,3
ecc9fbc1ec53fc246d4b07efe2d2997d,163 AUSTIN WORCESTER MA,163 AUSTIN,WORCESTER,,10/30/2015,3
c8464a5bfad3de7bfd83cfe1c50c2f94,163 GRAND WORCESTER MA,163 GRAND,WORCESTER,,11/07/2014,3
87a1e5330a3fd70da1941717d4d1545c,163 NORTH MAIN MILLBURY MA,163 NORTH MAIN,MILLBURY,,11/17/2014,3
a2e8336f2b9ad18d83f48a34d26472da,163 WALNUT ST NEW BEDFORD MA,163 WALNUT ST,NEW BEDFORD,,09/15/2016,3
13ae33926e0fdca7ea0683fecda55bf7,164 MAIN KINGSTON MA,164 MAIN,KINGSTON,,07/03/2014,3
61d42cdc145c42de5946311419d5f0cb,164 MILK WESTBOROUGH MA,164 MILK,WESTBOROUGH,,10/01/2014,3
ed59ccb7feb9ad2acd4c9027f752b216,164 MILK WESTBOROUGH MA,164 MILK,WESTBOROUGH,,04/15/2015,3
4fbee2c3c53fb416d6f5540e20e31daa,164-166 BRYANT NEW BEDFORD MA,164-166 BRYANT,NEW BEDFORD,,05/26/2016,3
b2690c8c5173075a566afb39995eeac4,165 BEAUFORT NEEDHAM MA,165 BEAUFORT,NEEDHAM,,08/21/2014,3
2f781dd676a61231bf137d3f6944076f,165 CANTERBURY WORCESTER MA,165 CANTERBURY,WORCESTER,,09/30/2014,3
cdf36d575b36d24aaf42ae48189936a2,165 FOREST MARLBORO MA,165 FOREST,MARLBORO,,12/03/2014,3
9175936f36707a7435ea7d83b2cdb961,165 LANCASTER WEST BOYLSTON MA,165 LANCASTER,WEST BOYLSTON,,07/08/2015,3
588c393976a9fdd9685258b3fa103958,165 OAK SHREWSBURY MA,165 OAK,SHREWSBURY,,09/06/2016,3
2d2ab80022ccaaec5a7d7ff4798cf2c3,165 RIVER HUDSON MA,165 RIVER,HUDSON,,09/04/2014,3
c6ef6d8e7c0e3897d51520b67393fa89,165 SOUTHBRIDGE WORCESTER MA,165 SOUTHBRIDGE,WORCESTER,,09/04/2014,3
8ba91964d3305ee12917d4bac074180c,1653 MASSACHUSETTS CAMBRIDGE MA,1653 MASSACHUSETTS,CAMBRIDGE,,12/09/2016,3
abd371abff6fda53c703397a94eca439,1657 WASHINGTON HOLLISTON MA,1657 WASHINGTON,HOLLISTON,,06/13/2014,3
0b1077a03832e28283f0f11d4b05f9d1,166 MILK WESTBOROUGH MA,166 MILK,WESTBOROUGH,,10/01/2014,3
1082076e7b03a8d2d12ab2987d5a21db,166 PLANTATION WORCESTER MA,166 PLANTATION,WORCESTER,,10/31/2014,3
50b91778b2f87ad5920bccb0d66ebfd1,166 POND ASHLAND MA,166 POND,ASHLAND,,05/23/2014,3
a33324f41082476321665842502db81b,166 PROSPECT CAMBRIDGE MA,166 PROSPECT,CAMBRIDGE,,01/05/2016,3
eaffe4e2b37e3c2b34f78092d13c12f2,1663 CAMBRIDGE CAMBRIDGE MA,1663 CAMBRIDGE,CAMBRIDGE,,11/29/2016,3
30f6be51aa22c6cb6eee3647671a2e19,167 MAIN NORTHBORO MA,167 MAIN,NORTHBORO,,01/27/2016,3
7ce8fa107a8871539239b1d4bd947443,167 MILTON DARTMOUTH MA,167 MILTON,DARTMOUTH,,11/29/2016,3
301e0640e2008e8ed50e8b5e67f2c7a7,167 POTTER NEW BEDFORD MA,167 POTTER,NEW BEDFORD,,06/06/2014,3
e8d8dae016bbca2c6328e53117cc57b3,167 SLOCUM DARTMOUTH MA,167 SLOCUM,DARTMOUTH,,06/27/2014,3
8d3b50cb8ef11b47833adb9a5a2b5ecb,167 WINTER ASHLAND MA,167 WINTER,ASHLAND,,07/17/2014,3
e3673628d657849b82cf1d05188fc97f,1678 MASSACHUSETTS CAMBRIDGE MA,1678 MASSACHUSETTS,CAMBRIDGE,,06/02/2015,3
2591098e300066cd48ea2998d2e1fc8e,168 LINCOLN WORCESTER MA,168 LINCOLN,WORCESTER,,12/18/2014,3
def3b12813a5e74bb7bdc8242c32bbfb,168 RIDGE MARLBORO MA,168 RIDGE,MARLBORO,,11/26/2014,3
85238776a626d53058cde24821797c89,168 STRASSER WESTWOOD MA,168 STRASSER,WESTWOOD,,08/18/2016,3
1e56099d69ed7c4be4c4f44a177fd8f4,1680 CAMBRIDGE CAMBRIDGE MA,1680 CAMBRIDGE,CAMBRIDGE,,09/27/2016,3
ff1b5a0076576ea991c45682afa3d4de,169 LAKE KINGSTON MA,169 LAKE,KINGSTON,,09/30/2014,3
42159ebce290c7bf2170e5ded1c23384,169 WEST MAIN WESTBOROUGH MA,169 WEST MAIN,WESTBOROUGH,,07/14/2014,3
222e9e2cdce1b501914ec15cce2602bc,17 BAPTIST MATTAPOISETT MA,17 BAPTIST,MATTAPOISETT,,12/01/2015,3
222e9e2cdce1b501914ec15cce2602bc,17 BAPTIST MATTAPOISETT MA,17 BAPTIST,MATTAPOISETT,,12/01/2015,3
