ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
249721,JUSTICE CUSHING HWY ,Hingham,EAST ST ,8/18/03,3
249728,199 FORT HILL ST ,Hingham,,8/6/03,3
249764,156 FORT HILL ST ,Hingham,,8/6/03,3
249777,23 CUSHING AV ,Hingham,,8/14/03,3
249778,DOWNER AV ,Hingham,JARVIS AV ,8/15/03,3
249780,184 SUMMER ST ,Hingham,,8/14/03,3
249823,28 HAWTHORNE ST ,ROX ,,8/13/03,3
249830,1526 TREMONT ST ,ROX ,,8/19/03,3
249845,84 NAGOG HILL RD ,ACT ,,8/19/03,3
249847,15 COUGHLIN ST ,ACT ,,8/18/03,3
249848,1 COUGHLIN ST ,ACT ,,8/18/03,3
249889,WATER ST ,Hingham,GREEN ST ,8/25/03,3
249891,10 CLARK RD ,Hingham,,8/25/03,3
249976,1 HEWES CIR ,PEA ,,8/12/03,3
249979,62 ELM ST ,Hingham,,8/26/03,3
249980,55 THAXTER ST ,Hingham,,8/26/03,3
249981,89 THAXTER ST ,Hingham,,8/26/03,3
249988,MAPLE ST ,Hingham,ELM ST ,8/26/03,3
249991,BURDITT AV ,Hingham,ACADEMY LN ,8/26/03,3
250002,64 PULASKI ST ,PEA ,,8/14/03,3
250074,BEACON ST ,BOS ,ARLINGTON ST ,8/15/03,3
250076,37 BEACON ST ,BOS ,,8/15/03,3
250088,13 COMMONWEALTH AV ,BOS ,,8/19/03,3
250090,47 COMMONWEALTH AV ,BOS ,,8/19/03,3
250091,80 COMMONWEALTH AV ,BOS ,,8/19/03,3
250094,86 COMMONWEALTH AV ,BOS ,,8/19/03,3
250096,124 COMMONWEALTH AV ,BOS ,,8/20/03,3
250120,128 COMMONWEALTH AV ,BOS ,,8/20/03,3
250137,132 COMMONWEALTH AV ,BOS ,,8/20/03,3
250140,146 COMMONWEALTH AV ,BOS ,,8/20/03,3
250149,229 HARRISON AV ,BOS ,,8/18/03,3
250156,77 MARLBOROUGH ST ,BOS ,,8/19/03,3
250174,54 CHRISTY AV ,DRA ,,8/4/03,3
250181,30 OXFORD RD ,DRA ,,8/6/03,3
250186,100 MAIN ST ,ACT ,,8/25/03,3
250189,420 MAIN ST ,ACT ,,8/26/03,3
250191,531 MAIN ST ,ACT ,,8/27/03,3
250194,GREAT RD ,ACT ,MAIN ST ,8/28/03,3
250213,126 FARMLAND RD ,LOW ,,8/5/03,3
250272,53 GROVE ST ,AYE ,POND ST ,8/28/03,3
250274,4 POLE  PAGE ST ,AYE ,,8/29/03,3
250278,8 POLE  BUENA VISTA ST ,HAR ,,8/25/03,3
250297,1091 WINTHROP AV ,REV ,PEARL AV ,8/22/03,3
250300,1000 WINTHROP AV ,REV ,,8/22/03,3
250301,CRESCENT AV ,REV ,SUMMER ST ,8/25/03,3
250385,STUART ST ,BOS ,CHARLES ST ,8/18/03,3
250493,BOYLSTON ST ,BOS ,FAIRFIELD ST ,8/22/03,3
250497,84 COMMONWEALTH AV ,BOS ,,8/26/03,3
250543,1 CAROLINE ST ,BUR ,,9/8/03,3
250550,9 PATRIOT RD ,BUR ,,9/8/03,3
250650,CAMBRIDGE ST ,WOB ,RUSSELL ST ,9/10/03,3
250671,34 ELVA RD ,WEY ,,9/11/03,3
250685,BOWDOIN ST ,QUI ,HAMILTON ST ,9/11/03,3
250687,29 JAMES ST ,QUI ,,9/11/03,3
250710,295 MISHAWUM RD ,WOB ,,9/11/03,3
250714,107 SHAWMUT ST ,WEY ,,9/12/03,3
250759,BEACON ST ,BRO ,CHESTNUT HILL AV ,9/2/03,3
250766,143 FOREST HILLS AV ,JPL ,LOURDES AV ,8/29/03,3
250804,WASHINGTON ST ,WOB ,MONTVALE AV ,9/12/03,3
250857,141 SHORE AV ,QUI ,,9/15/03,3
250858,107 SHORE AV ,QUI ,,9/15/03,3
250873,PELICAN RD ,QUI ,ALBATROSS RD ,9/10/03,3
250894,67 CLIFF ST ,QUI ,,9/10/03,3
250897,27 MT VERNON ST ,QUI ,,9/9/03,3
250901,90 GRIDLEY ST ,QUI ,,9/8/03,3
250904,390 POND ST ,ROC ,,9/4/03,3
250906,321 BEECH ST ,ROC ,,9/5/03,3
250909,89 SUMMER ST ,ROC ,BOWEN RD ,9/5/03,3
250918,666 WILLARD ST ,QUI ,,9/26/03,3
250971,173 BEACON ST ,BOS ,,8/27/03,3
250973,199 BEACON ST ,BOS ,,8/27/03,3
250976,225 BEACON ST ,BOS ,,8/26/03,3
250984,STATION ST ,QUI ,GREYSTONE ST ,8/28/03,3
250991,310 COPELAND ST ,QUI ,,9/4/03,3
251056,50 NORMAN ST ,MAR ,,9/12/03,3
251097,584 BROADWAY ,SAU ,,9/12/03,3
251180,21 BRADLEY RD ,WEY ,,9/19/03,3
251191,CENTRE ST ,NEW ,CHURCH ST ,9/19/03,3
251246,CARY AV ,CHE ,GARDNER ST ,9/22/03,3
251277,151 SAMOSET AV ,QUI ,,9/23/03,3
251367,W MAIN ST ,EBR ,,9/10/03,3
251398,133 MAIN ST ,PEA ,,9/18/03,3
251402,135 BOSTON ST ,SAL ,WATSON ST ,9/18/03,3
251473,14 VAN WINKLE ST ,DOR ,,9/26/03,3
251478,1740 DORCHESTER AV ,DOR ,SEMONT RD ,9/26/03,3
251481,34 FAUNCE RD ,DOR ,,9/26/03,3
251483,69 CLIFTON ST ,DOR ,,9/26/03,3
251492,68 GLENDALE ST ,DOR ,,9/26/03,3
251493,HARVARD ST ,DOR ,ALGONQUIN ST ,9/23/03,3
251494,420 HARVARD ST ,DOR ,,9/23/03,3
251507,263 BEACON ST ,BOS ,,8/26/03,3
251509,53 PARKHURST RD ,CFD ,,9/24/03,3
251534,229 BEACON ST ,BOS ,,8/26/03,3
251538,282 BEACON ST ,BOS ,,8/26/03,3
251553,183 MASSACHUSETTS AV ,BOS ,,8/28/03,3
251573,440 PARK DR ,BOS ,,9/8/03,3
251588,744 TREMONT ST ,BOS ,W SPRINGFIELD ST ,9/29/03,3
251619,357 GRANITE ST ,QUI ,,9/30/03,3
251624,65 DIXWELL AV ,QUI ,,9/30/03,3
251625,69 DIXWELL AV ,QUI ,,9/30/03,3
251634,28 ALBANY ST ,QUI ,,9/30/03,3
251659,227 MARLBORO ST ,QUI ,,9/25/03,3
251670,1241 WASHINGTON ST ,ABI ,,9/26/03,3
251671,53 FIFTH AV ,QUI ,,9/24/03,3
251672,49 ARNOLD ST ,QUI ,,9/24/03,3
251674,MURDOCK AV ,QUI ,ARNOLD ST ,9/24/03,3
251803,85 ALCOTT ST ,LOW ,,9/20/03,3
251807,155 D ST ,DRA ,,9/9/03,3
251823,11 HARBOR VILLA AV ,BRA ,,10/2/03,3
251832,260 N WASHINGTON ST ,BOS ,,9/21/03,3
251838,11 ROCKNE AV ,DOR ,,9/24/03,3
251848,399 POND ST ,BRA ,,10/1/03,3
251896,28 EVERETT AV ,CHE ,,10/2/03,3
251933,44 WHITING RD ,WEL ,,10/2/03,3
252005,18 WEST ST ,West Brookfield,,9/25/03,3
252016,16 CONCORD SQ ,BOS ,,9/12/03,3
252023,439 SHAWMUT AV ,BOS ,,9/22/03,3
252024,THORNDIKE ST ,BOS ,HARRISON AV ,9/19/03,3
252026,147 W MAIN ST ,West Brookfield,,9/25/03,3
252028,715 TREMONT ST ,BOS ,,9/19/03,3
252029,951 TREMONT ST ,ROX ,,9/19/03,3
252030,971 TREMONT ST ,ROX ,,9/19/03,3
252035,LOUIS PASTEUR AV ,BOS ,FENWAY ST ,9/5/03,3
252037,PARK DR ,BOS ,BOYLSTON ST ,9/5/03,3
252041,70 WORCESTER ST ,BOS ,W SPRINGFIELD ST ,9/17/03,3
252042,COMMONWEALTH AV ,BRO ,ST PAUL ST ,9/2/03,3
252055,750 COLUMBUS AV ,BOS ,,9/23/03,3
252074,103 WASHINGTON ST ,WEY ,,10/9/03,3
252075,134 WASHINGTON ST ,WEY ,,10/9/03,3
252076,400 WASHINGTON ST ,WEY ,,10/9/03,3
252077,741 WASHINGTON ST ,WEY ,,10/9/03,3
252078,1350 WASHINGTON ST ,WEY ,,10/9/03,3
252115,EDGEWORTH ST ,WEY ,MUTTON LN ,10/9/03,3
252184,3 AVALON AV ,QUI ,,10/13/03,3
252194,21 HANCOCK ST ,BRA ,,10/13/03,3
252200,PEMBROKE ST ,QUI ,LURTON ST ,9/30/03,3
252225,COMMONWEALTH AV ,BOS ,BEACON ST ,9/2/03,3
252228,19 APPLETON ST ,BOS ,,9/24/03,3
252285,JORDAN RD ,PEA ,GOODALE ST ,10/7/03,3
252298,655 BRIDGE ST ,WEY ,,10/14/03,3
252303,697 BRIDGE ST ,WEY ,,10/14/03,3
252304,1207 COMMERCIAL ST ,WEY ,,10/13/03,3
252305,WEST ST ,WEY ,FRONT ST ,10/10/03,3
252306,533 NORTH ST ,WEY ,,10/10/03,3
252307,755 MAIN ST ,WEY ,,10/10/03,3
252322,588 DNE ,CON ,,10/14/03,3
252405,840 HARRISON AV ,BOS ,E SPRINGFIELD ST ,9/26/03,3
252407,850 HARRISON AV ,BOS ,,9/26/03,3
252411,150 SHAWMUT AV ,BOS ,,9/25/03,3
252413,363 TREMONT ST ,BOS ,,8/18/03,3
252421,693 DUDLEY ST ,DOR ,HUMPHREYS ST ,10/1/03,3
252428,6 HANCOCK ST ,DOR ,,10/1/03,3
252430,77 THAXTER AV ,ABI ,,10/17/03,3
252438,473 BEECHWOOD ST ,COH ,,9/22/03,3
252512,247 BOWDOIN ST ,DOR ,,10/7/03,3
252616,365 JERUSALEM RD ,COH ,,10/22/03,3
252631,GRAND VIEW AV ,QUI ,WARREN AV ,10/22/03,3
252645,20 SAFFORD ST ,QUI ,,10/22/03,3
252666,23 MARION ST ,QUI ,,10/23/03,3
252668,BROOK ST ,QUI ,N CENTRAL AV ,10/23/03,3
252756,25 ROCKWAY AV ,WEY ,,10/27/03,3
252779,1636 BEACON ST ,BRO ,,10/14/03,3
252783,996 COMMONWEALTH AV ,BRO ,,10/14/03,3
252791,42 CLARKSON ST ,DOR ,,10/20/03,3
252801,628 CANTERBURY ST ,ROS ,,10/20/03,3
252803,902 SOUTH ST ,ROS ,ROBERT ST ,10/21/03,3
252818,BLUE HILL AV ,DOR ,FREMONT ST ,10/3/03,3
252820,1257 BLUE HILL AV ,DOR ,,10/2/03,3
252828,1557 BLUE HILL AV ,DOR ,,10/3/03,3
252832,6 COLUMBIA RD ,DOR ,BLUE HILL AV ,10/3/03,3
252833,889 CUMMINS HWY ,DOR ,FAIRWAY ST ,10/3/03,3
252852,ELLIOTT ST ,BEV ,MCPHERSON DR ,10/14/03,3
252897,8 ELM ST ,Spencer,,10/24/03,3
252999,890 MORTON ST ,DOR ,EVANS ST ,10/9/03,3
253000,815 MORTON ST ,DOR ,,10/9/03,3
253001,5 RHOADES ST ,DOR ,,10/2/03,3
253003,569 WASHINGTON ST ,DOR ,,10/6/03,3
253014,BOYLSTON ST ,BRO ,KERRIGAN PL ,10/10/03,3
253038,38 48A  MARGIN ST ,PEA ,,10/27/03,3
253041,639 MAIN ST ,Hingham,,11/3/03,3
253047,162 EASTERN AV ,LNN ,,10/30/03,3
253048,256 JERUSALEM RD ,COH ,,11/3/03,3
253054,927 WESTERN AV ,LNN ,,10/31/03,3
253061,12 PASEO SAN JUAN ST ,BOS ,,9/23/03,3
253111,MINOT ST ,DOR ,CARRUTH ST ,10/28/03,3
253116,971 BOSTON PROVIDENCE TPKE ,NOR ,,10/23/03,3
253136,59 KIRKSTALL RD ,NEW ,,3/17/03,3
253174,1266 COMMONWEALTH AV ,BRI ,,11/3/03,3
253181,1665 VETERANS OF FOREIGN WARS PKWY ,WRO ,,10/22/03,3
253194,64 E MT VERNON RD ,WEY ,,11/3/03,3
253249,5 DAVIS AV ,ARL ,,3/28/03,3
253266,351 WABAN AV ,NEW ,,3/18/03,3
253288,45 METACOMET RD ,NEW ,,3/18/03,3
253333,777 BROADWAY ,SAU ,,11/7/03,3
253379,WHITE ST ,HAV ,WINTER ST ,11/7/03,3
253484,503 RIVER ST ,HAV ,,11/13/03,3
253518,BRADLEY HILL RD ,Hingham,BREMER CIR RD ,11/14/03,3
253560,8 ROCKAWAY AV ,MAR ,,11/5/03,3
253564,42 MILL ST ,QUI ,,11/17/03,3
253572,9 DANE ST ,PEA ,,11/10/03,3
253615,FAXON AV ,QUI ,GLOVER AV ,11/6/03,3
253618,202 QUINCY AV ,QUI ,,10/31/03,3
253619,194 QUINCY AV ,QUI ,,10/31/03,3
253704,BROADWAY ,SAU ,COLLINS AV ,11/14/03,3
253745,18 WINTHROP ST ,MED ,,11/19/03,3
253831,58 WINSTON RD ,DOR ,LUCERNE ST ,11/7/03,3
253883,40 BAXTER ST ,QUI ,,11/25/03,3
254017,327 DUDLEY SOUTHBRIDGE RD ,DUD ,,11/13/03,3
254036,36 OPP  CENTRAL ST ,LEO ,,12/1/03,3
254078,123 LANCASTER ST ,LEO ,,12/1/03,3
254079,90 MAIN ST ,LEO ,,12/2/03,3
254190,827 MASSACHUSETTS AV ,BOX ,,12/3/03,3
254198,79 HANIAN DR ,WEY ,,12/5/03,3
254377,217 W WATER ST ,ROC ,,12/15/03,3
254575,21 GREENWICH AV ,LEO ,,12/22/03,3
254652,13 LILAC CT ,ACT ,,12/23/03,3
254692,MOORS RD ,GRO ,CULVER ST ,12/22/03,3
254884,175 KENDALL RD ,TEW ,,12/29/03,3
254896,747 PALMER AV ,FAL ,,12/29/03,3
254936,11 STONEWOOD LN ,BRA ,,12/31/03,3
254939,139 SCHOOL ST ,QUI ,,1/2/04,3
254947,816 COMMERCIAL ST ,WEY ,,12/31/03,3
254973,72 AUDUBON RD ,WEL ,,5/29/02,3
255042,8 FAIRBANKS AV ,WEL ,,7/16/03,3
255044,GROVE ST ,WEL ,PEMBROKE RD ,7/3/03,3
255077,76 WASHINGTON ST ,WEL ,,7/18/03,3
255079,14 WELLESLEY AV ,WEL ,,7/21/03,3
255081,WALNUT ST ,WEL ,HUNTING ST ,6/17/03,3
255091,50 EMERSON RD ,WEL ,,6/16/03,3
255092,7 FULLER RD ,WEL ,,6/10/03,3
255112,5 SHELLEY RD ,WEL ,,6/16/03,3
255161,59 WITTAWAUMET RD ,WEY ,,1/12/04,3
255166,52 WALNUT AV ,BRA ,,1/12/04,3
255276,132 WATER ST ,BEV ,SILVER CT ,1/13/04,3
255341,62 WALNUT ST ,BRA ,,1/17/04,3
255457,404 MAIN ST ,GVL ,,1/20/04,3
255487,4 POND ST ,CEN ,,1/13/04,3
255822,10 HIGHLAND PL ,WEY ,,1/28/04,3
255829,1216 BOYLSTON ST ,BRO ,,12/5/02,3
255926,WASHINGTON ST ,HAV ,SHEPHERD ST ,1/30/04,3
255928,360 WASHINGTON ST ,HAV ,,1/30/04,3
256558,SYLVAN ST ,DAN ,ENDICOTT ST ,2/5/04,3
256612,899 MORTON ST ,DOR ,,12/1/03,3
256675,11 KINGMAN ST ,WEY ,,2/12/04,3
256685,141 BEALE ST ,QUI ,,2/12/04,3
256686,62 BROOK RD ,QUI ,,2/12/04,3
256688,57 SMITH ST ,QUI ,,2/12/04,3
256689,63 SMITH ST ,QUI ,,2/12/04,3
256700, 80-82  GRANT AV ,BEL ,,2/10/04,3
256898,3 HAYES AV ,BEV ,,2/14/04,3
256939,52 LAKEVIEW AV ,HAV ,,2/19/04,3
256966,CAMBRIDGE ST ,BRI ,WINDOM ST ,2/4/04,3
256967,COMMONWEALTH AV ,BRI ,HARRY AGGANIS WY ,2/7/04,3
256973,276 ASHMONT ST ,DOR ,ADANAC TER ,2/10/04,3
256980,50 EAST ST ,DOR ,,2/18/04,3
256984,6 HILL TOP ST ,DOR ,,2/10/04,3
256986,119 MINOT ST ,DOR ,,2/20/04,3
256987,108 NEPONSET AV ,DOR ,,2/14/04,3
257201,490 MAIN ST ,HAV ,,2/24/04,3
257319,2 BROWNING AV ,DOR ,BERNARD ST ,2/19/04,3
257449,661 COMMERCIAL ST ,WEY ,,3/1/04,3
257477,LIBERTY ST ,EVE ,UNION AV ,3/2/04,3
257570,87 ELLIOT ST ,BRA ,,3/2/04,3
257751,1 BALLOU AV ,DOR ,,2/27/04,3
257752,158 BALLOU AV ,DOR ,,2/27/04,3
257753,1246 BLUE HILL AV ,DOR ,HOSMER ST ,2/27/04,3
257766,36 THEODORE ST ,DOR ,,3/4/04,3
257768,130 WELLINGTON HILL ST ,DOR ,,3/5/04,3
257771,20 WILDWOOD ST ,DOR ,,3/4/04,3
257811, 50-52  CEDRUS AV ,ROS ,,2/27/04,3
257813,64 CEDRUS AV ,ROS ,,2/27/04,3
258065,122 WARD ST ,NEW ,,1/22/04,3
258079,2004 BEACON ST ,NEW ,,3/2/04,3
258085,WABAN AV ,NEW ,VARICK RD ,2/24/04,3
258088,5 CROWN RIDGE RD ,WEL ,,3/1/04,3
258142,170 PEARL ST ,BRA ,,3/24/04,3
258152,73 SAUNDERS RD ,NOR ,,3/3/04,3
258205,198 ARLINGTON ST ,ACT ,,3/25/04,3
258270,PARNELL ST ,WEY ,FORT POINT RD ,3/25/04,3
258450,105 WINDSOR RD ,WEY ,,4/4/04,3
258665,2 TOPEKA RD ,CFD ,,4/4/04,3
258832,26 ALFRED ST ,MED ,,4/20/04,3
258835,HAMILTON ST ,Southbridge,,3/29/04,3
258869,86 MEDFORD ST ,MED ,,4/21/04,3
259046,16 BUNTON ST ,MIL ,,8/13/03,3
259169,125 FULTON ST ,MED ,,4/30/04,3
259171,611 FULTON ST ,MED ,,4/30/04,3
259217,100 SAUNDERS ST ,MED ,,5/3/04,3
259255, OPP95  WOODWARD ST ,NEW ,,4/27/04,3
259264,29 SYDNEY ST S ,DOR ,BAY ST ,4/21/04,3
259315,11 BENMOR ST ,MED ,,5/6/04,3
259316,142 STURGES ST ,MED ,,5/6/04,3
259338,MEDFORD ST ,CHA ,COREY ST ,5/6/04,3
259353,888 DORCHESTER AV ,DOR ,,4/21/04,3
259387,11 HAMLET ST ,DOR ,RAMSEY ST ,4/21/04,3
259390,7-May MT VERNON ST ,DOR ,,4/20/04,3
259391,15.5 MT VERNON ST ,DOR ,,4/20/04,3
259392,18 MT VERNON ST ,DOR ,,4/20/04,3
259402,WINTHROP ST ,DOR ,DENNIS ST ,4/27/04,3
259423,23 OPP  ELM ST ,MED ,,5/7/04,3
259457,112 RANDOLPH AV ,MIL ,,5/28/04,3
259483,23 MARGARET DR ,BRA ,,5/5/04,3
259531,BEACHAM ST ,CHA ,MAIN ST ,5/11/04,3
259567,7 MAYNARD ST ,MED ,,5/10/04,3
259635,409 POND ST ,BRA ,,5/12/04,3
259638,30 POND ST ,BRA ,,5/13/04,3
259639,226 POND ST ,BRA ,,5/13/04,3
259640,250 POND ST ,BRA ,,5/13/04,3
259746,18 WESTWOOD RD ,MED ,,5/17/04,3
259840,LAFAYETTE ST ,MAR ,MAPLE ST ,5/17/04,3
259842,2 OP83  LAFAYETTE ST ,MAR ,BIRCH ST ,5/17/04,3
259844,132 LAFAYETTE ST ,MAR ,,5/17/04,3
259849,9 OP61  ROBERT RD ,MAR ,,5/17/04,3
259851,W SHORE DR ,MAR ,LAFAYETTE ST ,5/18/04,3
259857,57 OP1  W SHORE DR ,MAR ,LAFAYETTE ST ,5/18/04,3
259865,949 HALE ST ,BEV ,,5/14/04,3
259955,135 ASHLEY ST ,EBO ,BOARDMAN ST ,5/19/04,3
260072,10 BODWELL ST ,DOR ,,5/5/04,3
260074,111 BRUNSWICK ST ,DOR ,NORMANDY ST ,5/4/04,3
260079,55 CLIFTON ST ,DOR ,,4/30/04,3
260080,84 DACIA ST ,DOR ,,4/29/04,3
260083,91 GENEVA AV ,DOR ,WILDER ST ,5/5/04,3
260084,614 DUDLEY ST ,DOR ,HOWARD AV ,4/28/04,3
260088,15 LEYLAND ST ,DOR ,,4/30/04,3
260090,66 MAGNOLIA ST ,DOR ,,4/30/04,3
260094,43 MT BOWDOIN TER ,DOR ,,5/7/04,3
260101,47 ROSSETER ST ,DOR ,OLNEY ST ,5/7/04,3
260117,4 WOODCLIFF ST ,DOR ,,4/29/04,3
260157,70 TALBOT AV ,DOR ,,2/25/04,3
260159,33 ROSEWOOD ST ,DOR ,RECTOR RD ,2/14/04,3
260164,15 CASTLEWOOD DR ,BIL ,,5/17/04,3
260201,85 PINE ST ,WEY ,,5/24/04,3
260202,ELM ST ,WEY ,,5/24/04,3
260203,67 BRANCH RD ,WEY ,,5/24/04,3
260206,34 CUMMINGS AV ,WEY ,ANDREW RD ,5/21/04,3
260210,16 EDWARD CODY LN ,WEY ,,5/20/04,3
260211,82 EDWARD CODY LN ,WEY ,,5/20/04,3
260213,47 RUSTIC DR ,WEY ,,5/20/04,3
260222,33 FOUNTAIN ST ,BRA ,,5/14/04,3
260261,61 PEARL ST ,BRA ,,5/26/04,3
260285,14 STERLING ST ,MED ,,5/26/04,3
260287,21 OCEAN ST ,BEV ,LOVETT ST ,5/25/04,3
260340,219 W SHORE DR ,MAR ,BAYVIEW RD ,5/21/04,3
260348,81 E FAIRVIEW AV ,LNF ,,5/21/04,3
260353,224 HARVARD ST ,MED ,,5/27/04,3
260362,62 OPP  BOSTON AV ,MED ,,5/27/04,3
260363,57 STANLEY AV ,MED ,,5/25/04,3
260709,105 GREENLEAF AV ,MED ,,5/28/04,3
260816,SAINT JAMES RD ,MED ,RIVERSIDE AV ,6/3/04,3
260838,STEADMAN ST ,CFD ,DALTON RD ,5/3/04,3
260844,23 DREXEL DR ,CFD ,,5/20/04,3
260880,1 CHESTER BROOK RD ,WAL ,,6/5/04,3
260989,31 WINTHROP ST ,CON ,,6/4/04,3
261044,101 DRUM HILL RD ,CFD ,,5/28/04,3
261046,80 DRUM HILL RD ,CFD ,,5/28/04,3
261048,31 OVERLOOK DR ,CFD ,,5/26/04,3
261057,28 HAMLIN AV ,MED ,,6/7/04,3
261059,80 SURREY ST ,MED ,,6/8/04,3
261062,15 SHERIDAN AV ,MED ,,6/9/04,3
261098,3 HALEY RD ,MAR ,,6/8/04,3
261100,42 MAVERICK ST ,MAR ,,6/9/04,3
261134,MIDDLESEX DR ,LIT ,GOLDSMITH ST ,6/4/04,3
261148,42 SAFFORD ST ,BRA ,,6/5/04,3
261149,5 HARLEM RD ,WEY ,,6/7/04,3
261156,FRANKLIN ST ,BRA ,LAKEVIEW AV ,6/10/04,3
261160,60 SUMMER AV ,BRA ,,6/10/04,3
261200,96 CAPEN ST ,DOR ,SELDEN ST ,6/2/04,3
261240,0 137A  LUCERNE ST ,DOR ,FRONTENAC ST ,6/3/04,3
261256,19 MARDEN AV ,DOR ,,6/3/04,3
261268,62 MOUNTAIN AV ,DOR ,DUMAS ST ,6/4/04,3
261278,20 LAFAYETTE ST ,MAR ,DOANE ST ,6/11/04,3
261281,22 MOHAWK RD ,MAR ,,6/10/04,3
261314,PLEASANT ST ,MAR ,OCEAN AV ,6/11/04,3
261322,10 STANTON ST ,DOR ,,6/7/04,3
261323,44 STANTON ST ,DOR ,,6/7/04,3
261354,46 WITHINGTON ST ,DOR ,,5/27/04,3
261402,27 ALLSTON ST ,DOR ,,5/13/04,3
261404,63 ASHLAND ST ,DOR ,,5/14/04,3
261405,327 ASHMONT ST ,DOR ,,5/20/04,3
261406,559 ASHMONT ST ,DOR ,,6/10/04,3
261408,40 ASPINWALL RD ,DOR ,,5/27/04,3
261409,41 ASPINWALL RD ,DOR ,,5/27/04,3
261410,69 BAILEY ST ,DOR ,,6/7/04,3
261411,82 BALLOU AV ,DOR ,,6/4/04,3
261413,15 BRADLEE ST ,DOR ,,5/25/04,3
261414,15 BOUTWELL ST ,DOR ,FROST AV ,5/25/04,3
261418,84 CARRUTH ST ,DOR ,,5/21/04,3
261421,611 FELLSWAY W ,MED ,,6/10/04,3
261449,110 CLAYBOURNE ST ,DOR ,PARK ST ,5/12/04,3
261450,9 CLERMONT ST ,DOR ,,6/7/04,3
261513,127 CENTENNIAL AV ,REV ,GARFIELD AV ,6/15/04,3
261518,9 CROSSMAN ST ,DOR ,,6/9/04,3
261520,37 CORONA ST ,DOR ,,5/10/04,3
261522,64 DIX ST ,DOR ,,5/17/04,3
261523,DUNBAR AV ,DOR ,WASHINGTON ST ,5/27/04,3
261524,25 DUNBAR AV ,DOR ,,5/27/04,3
261529,99 ESMOND ST ,DOR ,,5/20/04,3
261530,19 EVELYN ST ,DOR ,,6/8/04,3
261532,35 FAIRMOUNT ST ,DOR ,,6/2/04,3
261535,15 FENELON ST ,DOR ,,5/17/04,3
261536,FOSSDALE RD ,DOR ,BEAUMONT ST ,5/20/04,3
261547,22 JACOB ST ,DOR ,,6/4/04,3
261549,66 KING ST ,DOR ,,5/24/04,3
261551, 72&93  KING ST ,DOR ,ELMDALE ST ,5/24/04,3
261555,18 LONSDALE ST ,DOR ,,5/18/04,3
261557,73 LYNDHURST ST ,DOR ,,5/13/04,3
261562,MALLET ST ,DOR ,ADAMS ST ,5/19/04,3
261564,11-Sep MAXWELL ST ,DOR ,,6/3/04,3
261565,HOLLINGSWORTH AV ,BRA ,,6/15/04,3
261571, 13-15  MOODY ST ,DOR ,DUNBAR AV ,5/27/04,3
261579,602 PARK ST ,DOR ,,5/26/04,3
261581,22 ROSEDALE ST ,DOR ,,5/27/04,3
261587,51 SEMONT RD ,DOR ,,5/18/04,3
261589,2 SHAFTER ST ,DOR ,,5/24/04,3
261590,9 SHAFTER ST ,DOR ,,5/24/04,3
261607,55 WELLESLEY PK ,DOR ,,5/12/04,3
261609,19 W TREMLETT ST ,DOR ,,5/26/04,3
261614,16 WHITFIELD ST ,DOR ,,5/26/04,3
261622,164 WILMINGTON AV ,DOR ,,6/2/04,3
261623,31 WOLCOTT ST ,DOR ,,5/17/04,3
261625,46 WOLCOTT ST ,DOR ,,6/18/04,3
261627,11 WOLLASTON TER ,DOR ,,6/4/04,3
261629,41 WRENTHAM ST ,DOR ,,5/19/04,3
261631,45 WRENTHAM ST ,DOR ,,5/19/04,3
261634,38 LAKEVIEW RD ,WEY ,,6/8/04,3
261637,660 PLEASANT ST ,WEY ,,6/2/04,3
261647,15 ADAMS PL ,WEY ,,6/4/04,3
261648,20 ADAMS PL ,WEY ,,6/4/04,3
261657,129 ESSEX ST ,BEV ,,6/15/04,3
261668,1 LINDSEY AV ,BEV ,,6/16/04,3
261780,141 WHIPPLE ST ,WEY ,,6/18/04,3
261784,31 WINDSOR RD ,WEY ,,6/17/04,3
261785,EAST ST ,WEY ,,6/16/04,3
261788,11 SUWANEE RD ,WEY ,,6/14/04,3
261790,COMMERCIAL ST ,WEY ,,6/14/04,3
261793,1571 COMMERCIAL ST ,WEY ,,6/14/04,3
261807,LAPHAM ST ,MED ,RIVERSIDE AV ,6/18/04,3
261870,42 HILL VIEW RD ,BRA ,,6/17/04,3
261871,25 HILL VIEW RD ,BRA ,,6/17/04,3
261875,122 COMMON ST ,WEY ,,6/18/04,3
261884,32 GREENVALE AV ,WEY ,,6/9/04,3
261885,50 INTERVALE RD ,WEY ,,6/9/04,3
261890,32 SEAVER ST ,DOR ,,6/23/04,3
261898,9 CHANDLER RD ,MED ,,6/23/04,3
261923,23 LINDEN ST ,MED ,,6/23/04,3
261952,MILL ST ,NEW ,MORSELAND AV ,6/17/04,3
262086,27 HILLSDALE RD ,MED ,,6/25/04,3
262089,10 WINTHROP ST ,MED ,,6/25/04,3
262093,93 OPP  TESLA AV ,MED ,,6/25/04,3
262126,106 GLENDALE ST ,EVE ,BROWN ST ,6/28/04,3
262150,11 POWDER HOUSE RD ,MED ,,6/28/04,3
262219,WESTFORD ST ,CFD ,,6/17/04,3
262230,17 MAPLE AV ,EVE ,,6/30/04,3
262239,127 RIVER ST ,DOR ,IDAHO ST ,6/21/04,3
262255,19 STATE ST ,CFD ,,6/28/04,3
